date,R_F,R_MKT,R_ME,R_IA,R_ROE,R_EG
19890317,0.1409,-0.3629,-0.4367,1.0664,-0.2896,0.0603
19890323,0.1127,-1.1851,1.0909,-0.0590,-0.3229,0.1813
19890331,0.1409,1.7892,-0.3400,0.2008,0.5748,0.3201
19890407,0.1698,0.7621,-0.1694,0.0770,0.8427,0.2893
19890414,0.1698,1.1451,0.1369,-0.8124,0.5327,0.4762
19890421,0.1698,2.0740,-1.3050,0.2574,-0.5328,-0.3344
19890428,0.1698,0.2554,0.4148,0.2058,0.2299,-0.6889
19890505,0.1814,-0.3893,1.0092,-0.3568,0.2223,0.8958
19890512,0.1814,1.5823,-0.8727,-0.2917,0.8673,0.0327
19890519,0.1814,2.0760,-0.8694,0.6307,0.6648,-0.7166
19890526,0.1814,0.2712,0.1518,0.3979,-0.6019,0.0791
19890602,0.1373,1.1727,0.3293,0.3189,0.3276,-0.4819
19890609,0.1620,0.3640,-0.2302,-0.3383,-0.2232,-0.7756
19890616,0.1620,-1.7031,0.7993,0.5902,-0.0726,0.0429
19890623,0.1620,1.4737,-1.7924,0.1956,0.7212,0.0720
19890630,0.1620,-2.8382,0.5877,0.7415,-1.0187,0.0289
19890707,0.1404,1.9201,-0.4299,0.2930,0.7014,1.1799
19890714,0.1755,1.7471,-0.7994,-0.1787,0.4960,-0.1444
19890721,0.1755,0.7994,-0.3516,-0.2539,1.6127,0.6642
19890728,0.1755,1.5471,-1.0582,-0.1377,1.4701,0.6579
19890804,0.1510,0.6464,0.2885,-0.5329,0.7222,0.0691
19890811,0.1449,0.4498,0.2674,-0.3361,0.4347,0.4021
19890818,0.1449,0.0622,-0.5931,0.3811,0.3740,0.2010
19890825,0.1449,1.1087,-0.4314,-0.0181,0.8342,-0.2455
19890901,0.1478,0.7735,-0.0089,-0.0720,-0.3206,-0.4970
19890908,0.1274,-1.1571,1.4317,0.2443,-0.6131,-0.1447
19890915,0.1593,-1.2826,-0.4701,0.4725,0.5121,0.5980
19890922,0.1593,0.4594,-0.4735,0.7752,0.3456,0.8654
19890929,0.1593,0.6575,0.5234,-0.2831,1.3555,0.7497
19891006,0.1546,2.4777,-1.3761,-0.3587,0.6831,0.2206
19891013,0.1546,-6.4826,1.9676,0.3816,-0.7681,0.4908
19891020,0.1546,2.9501,-2.9959,-0.0005,0.7883,0.6108
19891027,0.1546,-3.5832,-0.2308,1.2947,0.1670,0.5712
19891103,0.1522,0.7191,-0.5738,0.4546,0.3288,0.2477
19891110,0.1506,0.3451,-0.2222,-0.0988,0.9713,0.3468
19891117,0.1506,0.5839,-0.4518,0.1692,-0.2154,-0.9416
19891124,0.1205,0.3681,-0.6514,0.4680,0.2921,0.4916
19891201,0.1501,1.4103,-1.3516,0.7507,-0.2160,0.1016
19891208,0.1482,-0.5142,0.1496,0.3494,-0.2518,0.0762
19891215,0.1482,-0.2338,-1.2679,1.7975,0.2631,0.7180
19891222,0.1482,-0.7816,-0.1469,-0.3428,-0.2122,1.1740
19891229,0.1185,1.6571,0.2017,-0.4311,0.9754,-0.0296
19900105,0.1061,-0.1894,1.1998,-1.0355,0.2222,-1.0230
19900112,0.1327,-3.5449,0.5129,1.2700,0.0185,0.3260
19900119,0.1327,-0.4540,-0.1473,-0.1715,-0.1672,-0.1257
19900126,0.1327,-4.2008,-0.4061,0.5612,0.0820,-0.0736
19900202,0.1407,1.2223,-1.6112,0.8043,-0.1380,0.2438
19900209,0.1528,1.0496,0.6307,-0.4217,0.1954,-0.2861
19900216,0.1528,-0.3254,0.3168,0.2189,-0.6307,0.4050
19900223,0.1222,-2.4620,0.7683,-0.6523,-0.1724,-0.1001
19900302,0.1495,3.1682,-1.6158,-1.1694,0.0880,0.2454
19900309,0.1446,0.7907,0.8723,0.0005,0.7018,0.3453
19900316,0.1446,0.8463,-0.0792,-0.2427,0.8284,0.4175
19900323,0.1446,-1.3927,0.9292,-0.0405,0.6793,0.4886
19900330,0.1446,0.5238,-0.3949,0.5188,0.2855,0.4195
19900406,0.1703,-0.2488,-0.6658,-0.1524,1.2882,0.2557
19900412,0.1362,1.0846,-0.8913,-0.8141,0.8935,0.1745
19900420,0.1703,-2.6847,0.7892,-0.4213,-0.6220,-0.1081
19900427,0.1703,-1.9191,0.5809,0.7375,0.4227,0.2024
19900504,0.1502,2.5017,-1.4034,-0.8383,0.5029,0.3667
19900511,0.1452,3.4871,-1.9533,0.1119,0.6000,0.4082
19900518,0.1452,0.8863,0.8444,-0.0503,1.1174,0.8229
19900525,0.1452,0.2781,1.3364,-0.3715,0.7872,0.6425
19900601,0.1151,2.0363,-0.7497,-0.1707,0.6939,-0.0632
19900608,0.1401,-0.9833,0.5500,0.3294,-0.8199,-0.4972
19900615,0.1401,0.8695,0.4838,0.2337,1.9237,0.2769
19900622,0.1401,-1.9232,0.3638,0.1903,0.3785,0.0849
19900629,0.1401,0.4783,0.4336,-0.1484,0.6763,0.2554
19900706,0.1274,-0.0063,-0.3177,0.3016,1.6041,0.3088
19900713,0.1592,2.0470,-1.2477,0.0689,1.0342,-0.9274
19900720,0.1592,-1.7494,-0.0699,1.2409,0.2591,0.0857
19900727,0.1592,-2.4643,0.3895,1.1960,-0.5739,-0.0111
19900803,0.1438,-2.9113,-2.9513,2.7086,-2.1151,-0.1270
19900810,0.1335,-2.6188,0.0303,1.0099,0.2251,0.1585
19900817,0.1335,-2.5618,-0.7067,1.5936,-0.5457,0.7612
19900824,0.1335,-5.4136,-2.9335,0.2862,-0.3659,0.7458
19900831,0.1335,3.5801,0.4963,-0.3101,2.3021,0.3820
19900907,0.1257,0.1648,-0.1746,1.2217,-0.2306,0.1607
19900914,0.1571,-1.9882,0.4812,0.8244,-0.2694,0.9780
19900921,0.1571,-2.1197,-1.4076,1.6667,-0.5802,0.8313
19900928,0.1571,-2.2747,-2.4866,-0.9127,0.6162,0.8807
19901005,0.1422,1.4702,-1.3784,-0.8702,0.6437,0.5751
19901012,0.1422,-4.0849,-1.2234,0.7610,-0.4524,0.6081
19901019,0.1422,3.4709,-2.2778,-0.4935,2.3220,0.7539
19901026,0.1422,-2.1024,0.8671,-0.0047,-0.5484,0.8146
19901102,0.1390,1.8645,-2.2285,0.6343,0.3506,0.2906
19901109,0.1343,0.8834,-0.3451,-0.9143,-0.2881,-0.6426
19901116,0.1343,1.4247,1.0547,-2.3142,1.0124,-0.0908
19901123,0.1074,-0.6989,0.7376,-0.1957,0.5886,0.3693
19901130,0.1343,2.2434,-0.0300,-0.1613,0.0926,-0.3149
19901207,0.1494,1.9822,0.9475,-1.8637,1.5511,-0.4365
19901214,0.1494,-0.3631,-0.2152,0.3985,0.9052,1.2326
19901221,0.1494,1.2161,-0.7861,-1.4310,0.5741,0.1166
19901228,0.1195,-0.8093,0.6149,0.9383,0.7614,0.3050
19910104,0.0930,-1.9978,1.6287,0.1322,-2.0193,0.6165
19910111,0.1052,-1.9095,-0.0214,-0.1125,0.8689,0.5111
19910118,0.1052,4.7088,-3.3315,-1.5983,1.7433,0.3328
19910125,0.1052,1.7230,3.4733,-0.7229,-0.2099,0.5592
19910201,0.1092,2.7072,3.3475,-1.4259,-0.6323,-1.0509
19910208,0.1252,4.6857,-0.4528,0.5701,-0.8132,0.4384
19910215,0.1252,2.6547,0.9505,-1.5302,0.2210,-0.0240
19910222,0.1002,-0.7242,1.0021,0.0427,0.2393,-0.1266
19910301,0.1221,1.3500,0.5973,0.3992,-0.9313,-0.5498
19910308,0.1096,1.5579,2.1304,0.0462,-0.1371,1.0362
19910315,0.1096,-0.7106,-0.9067,0.0653,0.0541,-0.5845
19910322,0.1096,-1.3009,1.7786,1.0986,1.3786,-0.4605
19910328,0.0877,2.2652,1.0194,-1.6948,0.7895,0.3304
19910405,0.1210,0.5267,1.9119,-0.2831,0.4557,-0.5419
19910412,0.1210,1.0628,-0.6018,0.7554,1.1641,0.2974
19910419,0.1210,0.8119,-0.6797,0.0403,-0.9019,0.1628
19910426,0.1210,-1.5183,-0.6371,-0.2596,0.1809,0.7819
19910503,0.1091,0.2891,-0.6211,0.0811,0.3691,-0.9039
19910510,0.1012,-1.0316,0.9044,-0.1435,0.0872,1.1810
19910517,0.1012,-1.2049,-0.6109,-0.2405,0.4603,-0.5579
19910524,0.1012,1.4619,-0.2377,-0.6087,0.8735,-0.3892
19910531,0.0810,3.0229,-0.6900,-0.7266,-2.0790,-0.4323
19910607,0.1041,-2.2133,2.1869,0.3773,-0.2838,0.4398
19910614,0.1041,0.3283,-1.6060,-0.3511,0.3623,-0.2253
19910621,0.1041,-1.3340,-0.1741,0.0958,-0.0180,-0.1984
19910628,0.1041,-1.7850,-0.3739,0.5014,1.3461,0.4813
19910705,0.0878,0.6702,-1.0458,-0.1627,0.4139,-0.0427
19910712,0.1098,1.7566,0.3694,-0.7582,0.1991,0.1626
19910719,0.1098,1.0028,1.0685,0.2596,0.4736,-0.0133
19910726,0.1098,-0.9798,-0.5523,0.5382,0.7044,0.4435
19910802,0.1077,1.7050,0.0581,-0.7549,1.0655,0.0838
19910809,0.1046,0.1844,0.2714,0.4752,1.1693,-0.3182
19910816,0.1046,-0.1865,0.8247,-0.0464,0.8478,0.3944
19910823,0.1046,1.8611,-0.6113,0.0115,-0.0046,-0.0908
19910830,0.1046,0.4781,0.4098,-0.2338,-0.7695,-0.5140
19910906,0.0910,-1.6785,0.7207,0.0607,-0.3007,0.6642
19910913,0.1138,-1.2739,0.7337,-0.7272,-0.1828,0.0110
19910920,0.1138,1.2998,0.0475,-0.3328,-0.1004,-0.2785
19910927,0.1138,-0.4453,0.3201,0.3197,0.1661,-0.1854
19911004,0.0965,-1.0431,0.4285,0.4447,-0.0375,0.1806
19911011,0.0922,-0.2612,-0.8113,-0.1937,-0.4804,1.2524
19911018,0.0922,3.0010,0.2924,-0.4081,-0.2356,0.0265
19911025,0.0922,-2.1714,0.4169,1.0614,0.4275,1.1636
19911101,0.0933,2.0766,0.2529,0.6955,0.3911,0.4167
19911108,0.0977,0.6012,0.6076,0.1684,0.3037,-0.6789
19911115,0.0977,-2.5489,0.0699,0.4531,0.9595,0.2564
19911122,0.0977,-1.7409,-0.4808,-0.2910,1.0881,0.3515
19911129,0.0782,-0.2270,-0.5100,-0.3932,0.9465,0.5365
19911206,0.0902,1.1433,-0.1499,-0.4444,2.3313,-0.3102
19911213,0.0902,1.0925,-0.6161,-0.6130,1.9005,-0.3526
19911220,0.0902,0.3568,-0.6572,-0.4832,1.5602,0.5414
19911227,0.0721,5.1931,-0.3193,-0.3900,0.9026,0.0157
19920103,0.0638,3.1349,0.8945,-0.1647,-2.2539,0.3155
19920110,0.0694,0.0352,4.3146,-0.8553,0.4581,-0.4773
19920117,0.0694,0.9443,1.3115,0.9092,-3.7515,-0.1502
19920124,0.0694,-0.7243,0.4355,1.0137,0.5825,0.8351
19920131,0.0694,-1.2439,1.5678,0.6424,0.4207,0.6360
19920207,0.0743,0.9553,1.3520,-0.0822,0.7942,0.5144
19920214,0.0743,0.3044,0.2820,1.0376,-0.4292,0.7977
19920221,0.0595,-0.4596,-0.3944,0.5979,-0.5123,0.8655
19920228,0.0743,0.2854,0.1599,0.6739,0.8935,-0.0003
19920306,0.0766,-2.0571,-0.0018,0.3340,-0.5234,0.0246
19920313,0.0766,0.2874,-0.6535,-0.4011,0.4777,0.1215
19920320,0.0766,1.1166,-0.0005,1.1100,0.4198,0.7859
19920327,0.0766,-1.9061,-0.3683,0.5219,0.6839,0.3014
19920403,0.0778,-1.0537,-1.4853,0.3177,1.0832,1.8513
19920410,0.0785,0.3149,-1.4376,-0.1973,-0.3408,-0.6719
19920416,0.0628,2.3668,-2.8373,0.5392,-0.1792,0.4597
19920424,0.0785,-1.9447,-0.8199,1.2965,-1.3488,0.7589
19920501,0.0766,0.9091,0.0326,0.3115,-0.8741,0.6734
19920508,0.0689,1.0061,-0.0667,-0.3445,0.1802,-0.5187
19920515,0.0689,-1.4295,0.0769,0.0454,-0.4323,0.0207
19920522,0.0689,0.7957,-0.7410,0.2049,-0.3441,-0.4308
19920529,0.0551,0.4024,-0.1578,0.4649,0.4463,-0.0734
19920605,0.0727,-0.4551,0.6073,0.5521,-0.7945,-0.6537
19920612,0.0727,-1.2892,-1.4739,0.5915,-0.3226,-0.0390
19920619,0.0727,-1.8366,-1.8076,0.4631,0.1849,0.3247
19920626,0.0727,-0.2212,-0.4254,-0.5795,1.6479,0.6466
19920702,0.0553,2.2507,0.0971,-0.3960,1.4103,0.1080
19920710,0.0657,0.6391,-0.2729,-0.0461,0.6037,-0.5754
19920717,0.0657,0.2138,0.2429,0.0358,0.2043,-0.1491
19920724,0.0657,-0.8159,0.2971,0.4586,0.6342,0.8757
19920731,0.0657,2.9635,-0.7292,-0.1102,0.0096,0.3561
19920807,0.0620,-0.9842,0.7875,0.2319,1.2418,-0.4970
19920814,0.0620,0.0907,-0.2994,-0.2193,0.4091,0.3241
19920821,0.0620,-1.1921,-0.2301,-0.4066,0.4249,-0.6696
19920828,0.0620,-0.1784,-0.4977,-0.4232,-0.5012,0.0074
19920904,0.0614,0.7491,0.4224,-0.4505,1.0273,0.4627
19920911,0.0490,0.6888,-0.4821,-1.0945,0.0093,-0.4536
19920918,0.0612,0.7008,-0.2141,0.3950,0.5342,-0.0868
19920925,0.0612,-1.8441,0.7335,0.8969,0.0440,-0.8948
19921002,0.0575,-0.9365,0.2161,0.2767,1.3388,0.2084
19921009,0.0519,-1.4575,0.7645,-0.3464,1.3507,0.8422
19921016,0.0519,1.9969,-0.6009,-0.9755,0.1594,-0.2137
19921023,0.0519,0.9502,0.9317,0.1591,-0.7681,-0.9199
19921030,0.0519,1.2964,0.3705,0.3075,0.6429,0.7329
19921106,0.0586,0.2831,1.0210,-0.7208,-1.0826,-0.7143
19921113,0.0586,1.4739,1.8395,-0.8059,0.9408,0.5338
19921120,0.0586,1.0006,0.2673,-0.2171,1.1883,-0.1363
19921127,0.0469,0.9686,0.3257,0.6056,0.3825,0.2600
19921204,0.0530,0.6529,1.4940,0.3113,-0.1141,0.3340
19921211,0.0515,0.1957,-0.6719,0.9474,0.2612,0.8985
19921218,0.0515,1.2574,-0.8292,0.5795,1.6612,0.1297
19921224,0.0412,-0.0905,0.6172,0.1620,0.0547,0.2391
19921231,0.0412,-0.0857,2.1666,-0.6226,-0.6041,-0.7049
19930108,0.0583,-1.5166,1.0502,1.0463,-0.9505,1.6739
19930115,0.0583,2.0103,0.4237,-0.1512,0.1016,0.3438
19930122,0.0583,0.1527,1.2843,1.0156,-0.0161,-0.2074
19930129,0.0583,0.3116,-0.4716,1.0144,-0.5658,-1.8015
19930205,0.0581,2.1619,-1.9133,1.8776,-1.2484,0.5051
19930212,0.0581,-0.9819,-0.0338,0.4890,-0.3560,1.1108
19930219,0.0465,-2.8818,-0.1287,1.5138,-0.7706,0.1982
19930226,0.0581,1.9108,-1.3141,-0.2138,0.9094,0.3729
19930305,0.0551,0.9361,0.7575,-0.1598,0.9827,0.3831
19930312,0.0551,1.0436,0.3997,-0.0826,1.0211,0.2490
19930319,0.0551,-0.3133,-0.9861,1.0619,-1.0336,-1.1411
19930326,0.0551,-0.3557,-0.1355,0.5172,-0.0775,0.2452
19930402,0.0556,-1.4082,0.2689,0.3102,0.0355,0.5999
19930408,0.0451,-0.2322,-0.8430,0.8840,-0.5791,2.0053
19930416,0.0564,1.3867,-1.3618,1.2376,-0.9616,1.4635
19930423,0.0564,-2.3802,1.4279,-1.5913,-1.0687,-0.7879
19930430,0.0564,0.5792,-0.7034,0.0154,0.3185,-0.3974
19930507,0.0542,1.0028,1.7082,-0.4048,1.0218,0.6036
19930514,0.0542,-0.6644,0.3048,0.1069,-1.2709,-0.5163
19930521,0.0542,1.5345,-0.2592,-0.4215,1.0300,0.1493
19930528,0.0542,0.9959,0.0008,-0.0983,-1.2994,-0.5151
19930604,0.0501,0.0002,0.4259,1.0056,-0.8804,-0.3969
19930611,0.0626,-0.9280,-0.0000,0.1450,1.5689,1.0558
19930618,0.0626,-0.5896,0.8336,0.6809,0.5541,0.3293
19930625,0.0626,0.8519,-0.4839,0.2614,1.4413,0.3583
19930702,0.0604,0.2563,2.0027,-0.3993,-0.0539,-0.2686
19930709,0.0457,0.4143,-0.0716,0.8630,0.6543,0.3842
19930716,0.0571,-0.3891,0.8589,-0.0186,-0.3049,-0.0402
19930723,0.0571,-0.0853,-1.1556,0.2637,-0.1688,1.2639
19930730,0.0571,0.3988,0.5678,0.4789,-0.4006,-0.4321
19930806,0.0574,0.4460,0.7503,-0.7458,1.1330,0.2528
19930813,0.0574,0.3208,-0.1218,0.1948,-0.1008,-0.1415
19930820,0.0574,1.4001,-0.4463,-0.4505,-0.2733,0.9013
19930827,0.0574,0.7694,-0.4142,0.9429,-0.4992,-0.2273
19930903,0.0566,0.6183,1.2486,-0.3187,0.1434,0.2042
19930910,0.0448,-0.1874,-0.0663,0.1331,1.0857,0.5961
19930917,0.0560,-0.5553,0.2376,0.1225,0.3587,0.8693
19930924,0.0560,0.1965,0.9598,-0.8037,0.2870,0.2402
19931001,0.0554,0.8926,0.5428,1.8107,-0.9266,-0.9284
19931008,0.0526,-0.2205,0.5969,-0.5679,-0.1884,-1.4816
19931015,0.0526,1.9898,0.1251,-1.1089,-0.3120,-0.1179
19931022,0.0526,-1.5528,-0.1747,0.3297,-0.8463,0.6673
19931029,0.0526,0.8884,0.2877,0.0895,0.1084,-0.1266
19931105,0.0589,-1.9688,-0.5554,0.1284,-0.5671,-0.4152
19931112,0.0589,1.4868,0.6024,-1.2121,-0.2147,0.1118
19931119,0.0589,-1.2786,-1.3950,0.7202,-0.2519,-0.4048
19931126,0.0471,0.1919,-0.9342,-0.4669,-0.1673,0.2583
19931203,0.0544,0.6785,1.0415,-0.8477,0.7662,0.7004
19931210,0.0514,-0.2462,-0.0929,0.6623,0.4357,0.0971
19931217,0.0514,0.2573,-0.2843,-0.1731,0.6937,0.8124
19931223,0.0411,0.1043,-0.5573,0.5452,0.5882,1.3567
19931231,0.0514,0.5701,2.4517,-0.4211,0.3220,-0.1227
19940107,0.0595,0.4215,-0.2482,0.4266,-1.5949,0.5782
19940114,0.0595,1.0550,-0.3303,-0.3543,0.5705,0.3467
19940121,0.0595,-0.0724,1.0323,0.3361,0.2373,-0.2645
19940128,0.0595,0.8794,-0.2907,0.1159,-0.2055,-0.0422
19940204,0.0565,-1.8249,0.3502,0.8027,0.2743,-0.0347
19940211,0.0557,0.1781,0.7000,0.4848,0.7010,0.9702
19940218,0.0557,-0.2943,1.0138,-0.5369,1.0746,0.7972
19940225,0.0446,-0.4093,-0.1723,-0.4879,0.5715,0.2162
19940304,0.0540,-0.0504,0.5002,-0.1477,0.9093,0.0587
19940311,0.0536,0.3103,0.3558,0.4405,0.2446,0.5099
19940318,0.0536,1.2420,0.9321,-0.0199,-0.4761,0.2938
19940325,0.0536,-2.0312,0.2234,0.0428,-0.6966,-1.5161
19940331,0.0429,-3.8724,-2.1181,0.4985,0.3279,1.9592
19940408,0.0713,0.5661,1.2596,-0.6726,1.1214,0.3980
19940415,0.0713,-0.7506,-1.7179,1.3771,-0.7038,-0.0914
19940422,0.0713,-0.0941,-1.6228,0.8431,0.5176,1.0919
19940429,0.0570,0.9587,1.3174,-0.3174,0.6425,0.1377
19940506,0.0749,-0.6707,0.5022,0.0949,-0.4824,0.0966
19940513,0.0749,-1.3087,-1.0325,0.5335,-0.0028,1.1884
19940520,0.0749,2.1682,-1.4351,0.3193,-0.3437,-0.1057
19940527,0.0749,0.6555,-0.1680,-0.3050,-0.1587,0.3085
19940603,0.0574,0.7247,0.5092,-0.5447,0.7611,-0.0853
19940610,0.0708,-0.4239,-0.3648,0.9645,-0.8106,0.2447
19940617,0.0708,-0.1760,-0.0598,-0.0704,-0.1778,0.3706
19940624,0.0708,-3.7841,-0.8000,0.8151,0.2007,0.7035
19940701,0.0704,0.9181,-0.3524,-0.7429,0.6213,-0.3331
19940708,0.0550,0.5998,-0.7676,-0.1107,0.4093,0.2124
19940715,0.0687,1.2106,0.4608,0.2878,-0.2241,-0.5307
19940722,0.0687,-0.3924,-0.4059,0.6629,0.0378,0.7086
19940729,0.0687,0.9569,-0.4110,-0.1150,0.3736,-0.0524
19940805,0.0800,-0.1951,0.2827,0.2862,0.0546,1.1684
19940812,0.0800,1.1422,0.3402,-0.3178,0.9615,1.2466
19940819,0.0800,0.5211,0.8767,-0.7731,0.8015,0.0456
19940826,0.0800,2.0713,-0.0583,-0.4313,0.4349,-0.0017
19940902,0.0828,-0.3799,1.2864,0.7855,0.1507,-0.1765
19940909,0.0696,-0.4573,0.7148,0.1373,-0.1525,0.0034
19940916,0.0870,0.7351,0.7642,-0.2766,1.0328,0.2780
19940923,0.0870,-2.5295,0.0198,0.4635,-0.5495,0.0400
19940930,0.0870,0.7934,0.0305,0.0544,0.3863,0.9214
19941007,0.0913,-1.7487,-0.4267,0.5993,-0.7416,0.5191
19941014,0.0913,2.5677,-0.8293,-0.2545,1.0236,0.4809
19941021,0.0913,-0.8583,0.3045,0.0117,0.4312,1.2431
19941028,0.0913,1.6177,-1.0562,0.0841,-0.1007,0.0612
19941104,0.0885,-1.8624,1.5680,-0.8631,-0.0732,-0.2788
19941111,0.0878,-0.3167,-0.7759,-0.5119,1.0356,0.9537
19941118,0.0878,-0.3302,0.0932,-0.1571,0.7206,0.9750
19941125,0.0702,-2.1220,-0.4733,-0.1352,-0.4648,-0.6125
19941202,0.0948,0.0525,0.2710,0.6325,0.6198,1.1268
19941209,0.1053,-1.8867,-1.5607,0.9716,0.6808,1.5877
19941216,0.1053,2.4418,-0.3993,0.0611,0.9077,-0.3216
19941223,0.1053,0.5139,1.3781,-0.0922,0.9270,1.3667
19941230,0.0842,0.1815,1.9316,0.1385,0.7796,0.4790
19950106,0.0790,0.1965,-0.8632,0.6118,-0.8788,0.0375
19950113,0.0988,1.0765,-0.0589,-0.3383,0.5912,0.0436
19950120,0.0988,-0.2196,-0.1991,0.0123,0.0844,0.4869
19950127,0.0988,0.7900,-0.8573,-0.1340,-0.0581,0.4146
19950203,0.1023,1.7719,-0.7765,-0.9474,0.0991,-0.3352
19950210,0.1047,0.8261,0.7943,-0.6098,0.2699,0.3096
19950217,0.1047,-0.0303,-0.4301,0.6169,0.2730,0.3103
19950224,0.0837,0.9712,-0.9233,-0.0314,-0.2928,0.4223
19950303,0.0957,-0.3052,0.5384,-0.4239,1.0417,0.5766
19950310,0.0897,0.4932,-0.9730,0.2647,0.6969,0.4493
19950317,0.0897,0.9739,-0.3510,-0.4276,0.3704,0.6291
19950324,0.0897,0.9267,-0.7096,0.2297,0.5869,1.1078
19950331,0.0897,0.1215,0.6113,0.6246,-1.2034,-1.5706
19950407,0.1169,0.7100,-0.7488,0.0707,-0.6221,0.3390
19950413,0.0935,0.7496,0.8117,-0.4824,0.5387,1.0982
19950421,0.1169,-0.4972,-0.4736,1.3180,-0.4139,0.4868
19950428,0.1169,1.1403,0.5092,-0.7933,0.7754,1.6060
19950505,0.1215,0.6915,-1.2002,0.5913,-0.4678,0.9809
19950512,0.1215,1.2906,0.0075,-0.1228,0.0846,-0.9380
19950519,0.1215,-1.0475,1.1981,0.0214,0.3437,0.4425
19950526,0.1215,0.6967,-0.6711,-0.0455,-0.7138,0.9195
19950602,0.0913,1.3931,-0.6035,-0.0307,0.1786,0.4549
19950609,0.1069,-0.5694,1.2191,-0.7610,-0.2835,-0.3797
19950616,0.1069,2.1645,0.0864,-0.5391,0.0343,0.2744
19950623,0.1069,1.7898,-0.0713,-0.6414,2.1012,1.2851
19950630,0.1069,-0.8164,0.9156,0.6091,-0.1612,0.1318
19950707,0.0903,2.2390,-0.2836,-0.6134,0.8093,-0.5435
19950714,0.1129,0.8454,1.4796,-1.0572,0.5905,1.2068
19950721,0.1129,-1.4129,-0.4817,0.7513,-0.3504,-0.4434
19950728,0.1129,2.1369,0.8309,-1.2317,0.1869,0.3856
19950804,0.1031,-0.7881,0.2096,0.6797,-1.1841,-0.5046
19950811,0.1006,-0.3002,0.9864,-0.0059,0.2004,1.2280
19950818,0.1006,1.1697,0.8620,-0.2697,0.2204,0.0861
19950825,0.1006,0.0163,0.3937,0.8853,-0.0660,-0.0772
19950901,0.1020,0.6445,-0.1019,0.6866,0.1898,-0.1390
19950908,0.0860,1.9284,1.2236,-0.8192,0.6845,1.3863
19950915,0.1076,1.3091,-1.0661,1.5765,-0.0911,-0.2374
19950922,0.1076,-0.3475,-0.1570,-0.4263,0.5156,1.1855
19950929,0.1076,0.1571,-0.6106,1.3897,0.6476,1.0946
19951006,0.1069,-0.9658,-2.2894,1.1473,0.0335,0.9382
19951013,0.1069,0.4188,-0.6621,-0.1161,0.3278,0.1461
19951020,0.1069,0.3481,-1.0675,0.0026,0.7218,1.4853
19951027,0.1069,-1.6531,-1.1172,0.0365,1.4471,1.7721
19951103,0.1014,2.2341,0.1190,-0.6894,-0.1044,-0.3206
19951110,0.0977,0.2839,0.6041,-0.0125,0.2835,-0.3975
19951117,0.0977,0.6897,-1.2472,1.5178,-0.1315,0.0862
19951124,0.0781,-0.2652,-0.6528,0.6925,0.0577,-0.5699
19951201,0.1025,1.4681,0.8116,0.0649,-0.0874,0.1053
19951208,0.1218,1.1430,-0.7732,0.1804,0.5143,0.6937
19951215,0.1218,-0.6979,-0.0411,1.3794,0.6596,0.3343
19951222,0.1218,-0.3453,0.8265,0.3916,-1.1851,-0.3902
19951229,0.0974,0.7952,0.2445,0.2997,0.5012,-0.1067
19960105,0.0776,-0.4549,-0.8587,1.1577,-1.1155,-1.0793
19960112,0.0971,-2.3123,0.1581,0.3524,-0.5265,0.0695
19960119,0.0971,1.2859,-1.4496,1.3652,-0.0152,1.2395
19960126,0.0971,1.6812,0.1206,-0.2859,0.2837,1.4042
19960202,0.0973,2.2667,0.0135,-0.6574,0.1876,-0.3205
19960209,0.0976,2.6968,-1.8440,-0.1271,1.7145,0.9617
19960216,0.0976,-0.8213,1.3594,-0.1091,-0.8283,-0.4043
19960223,0.0780,1.6221,-0.3883,-0.9281,1.2586,0.4340
19960301,0.0968,-2.0176,2.5303,1.2496,0.5420,-0.1045
19960308,0.0937,-1.5484,-0.5379,-0.8398,-0.1668,-0.8168
19960315,0.0937,1.4284,0.7487,-0.3689,1.2498,-0.1866
19960322,0.0937,1.1479,0.4768,0.1133,-0.1634,-0.0733
19960329,0.0937,-0.5238,1.5013,-0.1978,-0.4979,-0.2954
19960404,0.0871,1.4329,0.3604,0.9996,0.8377,1.0392
19960412,0.1088,-2.7130,1.6487,-0.7478,0.5787,-0.2605
19960419,0.1088,1.5044,1.1609,-0.7739,0.9293,0.7882
19960426,0.1088,1.7653,1.4778,-1.1171,0.5592,-0.1782
19960503,0.0977,-1.3764,1.9448,-0.1366,-0.3773,-0.3382
19960510,0.0904,1.3825,0.5560,1.0840,1.1067,-0.3329
19960517,0.0904,2.6202,0.3911,-0.7491,0.5958,-0.6886
19960524,0.0904,1.1330,0.8702,1.3659,0.5789,-0.2550
19960531,0.0723,-1.2233,0.8618,-0.7431,-0.2806,-0.0117
19960607,0.0999,0.1648,-1.3939,0.3716,0.0495,0.5730
19960614,0.0999,-1.0394,0.2128,0.8762,-0.1599,-0.4143
19960621,0.0999,-0.8380,-3.5397,0.3738,0.3150,0.8039
19960628,0.0999,0.5810,0.3840,0.1557,0.6716,0.8477
19960705,0.0816,-1.9481,0.6109,0.6650,0.4001,-0.0384
19960712,0.1020,-2.6110,-2.7792,2.3994,0.3765,1.5173
19960719,0.1020,-1.0557,0.5503,-0.9180,0.6528,0.2033
19960726,0.1020,-0.8547,-2.0110,-0.0168,0.9239,1.0298
19960802,0.0986,3.8830,-0.9151,-1.2880,0.5263,0.1878
