date,R_F,R_MKT,R_ME,R_IA,R_ROE,R_EG
20031219,0.0189,1.1120,-1.3728,0.0486,-0.0205,-0.1842
20031226,0.0151,0.7415,0.5464,0.5327,-0.9364,-0.5006
20040102,0.0148,1.1779,0.0245,0.5448,-1.0498,0.0272
20040109,0.0174,1.4639,1.5365,1.7789,-1.9504,0.2066
20040116,0.0174,1.7329,1.0160,1.1705,-0.8019,-0.6358
20040123,0.0139,0.3239,1.2470,-0.4478,0.4725,0.0704
20040130,0.0174,-1.1871,-1.4454,-0.8398,0.4110,0.9579
20040206,0.0164,0.9081,-0.6042,-0.6996,0.4326,0.6443
20040213,0.0164,0.4697,0.3227,0.1191,0.6434,-0.4934
20040220,0.0131,-0.2678,-0.6636,-0.5542,0.5418,-0.1776
20040227,0.0164,0.2848,0.6182,0.2347,0.5026,0.0270
20040305,0.0183,1.2489,1.2386,0.0793,-0.0733,-0.6513
20040312,0.0183,-3.0701,0.5391,-1.0999,1.0998,0.3135
20040319,0.0183,-1.1202,-0.8720,-0.2258,0.4843,-0.3502
20040326,0.0183,-0.1228,0.4194,0.1461,0.4061,-0.0773
20040402,0.0186,3.4023,1.9916,1.4349,-0.8507,-0.3136
20040408,0.0151,-0.1427,0.3387,-0.3829,0.1673,-0.6578
20040416,0.0189,-0.7964,-1.5512,-2.2699,-0.1907,0.6536
20040423,0.0189,0.7506,-0.0416,0.4382,-0.0134,0.4160
20040430,0.0189,-3.1480,-2.6177,-1.6494,0.5640,0.9908
20040507,0.0151,-0.9777,-1.0667,0.5162,0.8528,1.1745
20040514,0.0151,-0.4860,-0.7457,-0.1997,0.5369,0.2933
20040521,0.0151,-0.1061,0.4167,-0.2643,-0.0823,-0.2506
20040528,0.0151,2.7868,1.0964,0.5203,-0.2431,-1.4915
20040604,0.0156,0.1165,0.0675,-0.1776,0.5270,0.3314
20040610,0.0156,0.9477,-0.6166,-0.3664,0.4768,0.5464
20040618,0.0194,-0.1442,0.5737,-0.6776,-0.1940,0.4031
20040625,0.0194,0.3977,1.8263,0.5934,-0.2169,-0.7181
20040702,0.0204,-0.8147,0.2991,-0.2221,0.2559,0.8732
20040709,0.0175,-1.4270,-1.9370,-0.0847,1.5559,1.2473
20040716,0.0219,-1.0897,-0.5625,-0.6198,0.5627,-0.2783
20040723,0.0219,-1.6517,-1.6765,0.1266,-0.3083,1.1668
20040730,0.0219,1.4312,0.7231,0.1536,0.4248,0.2689
20040806,0.0254,-3.7660,-2.7303,0.4753,-0.0685,0.7978
20040813,0.0254,0.0322,-0.4161,-1.2769,0.3361,0.4882
20040820,0.0254,3.4950,2.2620,0.0742,-1.3909,-1.3139
20040827,0.0254,0.8294,-0.2280,-0.4000,-0.3614,-0.0140
20040903,0.0271,0.5523,0.5899,-0.5883,0.7110,0.1476
20040910,0.0226,1.1162,1.0157,0.5257,-0.0996,-0.2876
20040917,0.0282,0.5277,0.2702,-0.8252,-0.5887,-0.4108
20040924,0.0282,-1.4501,0.2578,-0.1949,0.1057,-0.1738
20041001,0.0279,1.9635,1.7904,-0.6836,-0.3304,-0.5981
20041008,0.0269,-0.9008,-0.4139,0.5793,-0.1682,0.3699
20041015,0.0269,-1.2179,-0.5420,-0.4451,0.0458,0.5084
20041022,0.0269,-0.9314,0.4047,-0.0525,-0.4278,0.1793
20041029,0.0269,3.0580,-0.6330,0.0157,-0.7308,-1.2352
20041105,0.0367,3.1990,0.4949,-0.6816,-0.0098,0.4692
20041112,0.0367,1.6646,1.4934,-0.1834,0.1179,-0.3811
20041119,0.0367,-1.0379,-0.1567,0.6438,-0.8399,-0.7253
20041126,0.0293,1.2685,1.5403,0.0024,-0.0893,-0.7800
20041203,0.0375,0.8627,0.7651,0.1873,-0.2638,0.2333
20041210,0.0380,-0.4148,-1.4841,-0.6158,-0.4469,-0.2494
20041217,0.0380,0.7806,1.1713,0.3493,-0.2109,-0.5336
20041223,0.0304,1.2844,-0.0731,0.0995,0.2561,-0.5053
20041231,0.0380,0.2880,0.5458,0.1226,-0.4544,-0.2400
20050107,0.0415,-2.6386,-3.0778,-0.2471,0.8019,0.6637
20050114,0.0415,0.0013,0.8722,0.1863,1.5786,0.0772
20050121,0.0332,-1.3269,0.4254,-0.1712,-0.0026,0.2113
20050128,0.0415,0.2539,0.4943,-0.0759,0.9820,0.6063
20050204,0.0428,2.9026,1.7405,-0.0355,0.7952,0.4354
20050211,0.0432,0.0814,-0.6699,-0.0055,0.5108,0.0440
20050218,0.0432,-0.3407,-0.4895,0.1413,0.8339,-0.1863
20050225,0.0345,0.8414,0.3116,-0.3629,0.8778,0.1511
20050304,0.0472,0.8419,0.3553,0.5149,1.0175,0.3361
20050311,0.0482,-1.7618,-1.3108,0.6902,-0.4702,0.6118
20050318,0.0482,-0.8567,0.2523,-0.0273,0.1812,-0.0133
20050324,0.0386,-1.3977,0.0212,-0.3754,-0.0738,0.6446
20050401,0.0484,0.0033,-0.6433,0.5369,0.9435,0.2893
20050408,0.0493,0.5972,-0.9245,-0.2124,-0.4529,0.1821
20050415,0.0493,-3.4083,-2.3103,-1.3153,-1.1401,1.7007
20050422,0.0493,0.7025,0.7699,0.2940,0.9291,-0.2870
20050429,0.0493,0.1699,-2.1939,-0.1681,-0.8752,0.6073
20050506,0.0570,1.5333,1.6649,-0.3122,0.7429,-0.1540
20050513,0.0570,-1.5435,-1.4704,0.0827,-0.6306,0.9632
20050520,0.0570,3.2069,1.3276,0.0862,0.1636,-0.3337
20050527,0.0570,0.9547,0.8387,-0.1344,0.7505,0.0800
20050603,0.0422,-0.0281,0.9744,0.4480,0.1502,-0.1490
20050610,0.0514,0.2022,0.7578,-0.1425,0.0606,0.2843
20050617,0.0514,1.6552,1.3425,-0.2158,-0.1035,-0.0930
20050624,0.0514,-1.9860,-0.4307,-0.1842,-1.4093,-0.1274
20050701,0.0530,0.5901,1.9939,-0.1142,1.0436,-0.2469
20050708,0.0476,1.6483,1.3508,-0.2883,0.0660,0.3289
20050715,0.0595,1.1771,-0.4941,-0.1550,-0.1132,-0.1536
20050722,0.0595,0.5618,1.8732,-0.8079,0.0209,-0.5482
20050729,0.0595,0.1550,-0.2662,-0.4908,-0.3652,-0.2806
20050805,0.0634,-0.8062,-1.2936,0.2788,0.0387,-0.1192
20050812,0.0634,0.2400,-0.4168,-0.2567,-0.0312,-0.3129
20050819,0.0634,-0.9385,-0.3865,0.6120,-0.5819,0.0180
20050826,0.0634,-1.1231,0.1659,0.0776,-0.4292,0.1078
20050902,0.0651,1.2254,0.9519,-0.3396,0.2108,-0.2831
20050909,0.0542,1.8606,0.2153,-0.2136,0.1152,0.6697
20050916,0.0677,-0.5014,-0.4440,0.1824,-0.2105,-0.4611
20050923,0.0677,-1.8943,-0.1991,-0.1903,0.7729,0.5694
20050930,0.0677,1.2950,0.6501,0.0516,0.2405,-0.5838
20051007,0.0649,-2.7195,-0.3129,0.0447,-0.3823,-0.6229
20051014,0.0649,-1.0257,-0.7041,-0.4606,0.5322,0.2285
20051021,0.0649,-0.4440,0.3874,-0.4673,0.2133,-0.2618
20051028,0.0649,1.2062,-0.7452,0.5732,0.8923,0.0689
20051104,0.0709,2.2933,1.3450,-1.0258,-0.3699,0.2883
20051111,0.0724,1.1107,0.2782,0.0113,0.3197,-0.3495
20051118,0.0724,1.0050,-0.3041,-0.2432,0.2272,-0.5413
20051125,0.0579,1.5804,0.1924,-0.1368,0.5872,0.1243
20051202,0.0735,-0.1185,1.1962,0.4227,0.2368,0.1894
20051209,0.0751,-0.4341,0.1320,0.1173,-0.2704,0.1111
20051216,0.0751,0.3601,-1.0777,0.3839,0.7658,0.1490
20051223,0.0751,0.1074,0.5791,0.0383,0.1196,0.5863
20051230,0.0601,-1.5763,-0.3071,0.2717,-0.7360,-0.0278
20060106,0.0697,2.9344,0.7524,0.0830,-0.1402,0.2318
20060113,0.0871,0.2984,1.0119,0.2940,-0.1200,0.3836
20060120,0.0697,-1.9386,1.1247,-0.1059,-0.7426,0.2030
20060127,0.0871,1.8774,2.7015,-0.5244,0.4977,0.3155
20060203,0.0872,-1.3440,0.5003,0.1054,0.0581,-0.7448
20060210,0.0873,-0.1046,-1.3508,1.4308,-0.3857,0.1406
20060217,0.0873,1.5396,0.3317,-0.0190,-0.4566,0.0240
20060224,0.0698,0.2462,0.8836,0.0365,0.3253,-0.7532
20060303,0.0824,-0.1201,0.2685,0.7405,-0.1727,0.1920
20060310,0.0791,-0.8203,-1.2743,-0.1675,-0.4771,-0.4206
20060317,0.0791,2.0179,0.6608,0.2070,0.9766,-0.2637
20060324,0.0791,-0.0982,1.4902,-0.9674,0.3878,0.1950
20060331,0.0791,-0.2146,1.7748,-0.5915,-0.2661,-0.3605
20060407,0.0935,-0.1303,-0.7657,0.0556,0.4169,-0.0354
20060413,0.0748,-0.5408,-0.1410,0.2101,0.3186,0.1200
20060421,0.0935,1.6700,1.3685,-0.1628,0.9665,-0.1181
20060428,0.0935,-0.2463,-0.7532,0.2060,-0.8787,-0.0942
20060505,0.0952,1.2202,0.9445,0.2534,1.0672,-0.6720
20060512,0.0952,-2.8417,-2.5973,0.2932,-0.2668,-0.8438
20060519,0.0952,-2.0482,-1.2125,0.4814,-0.5445,0.0925
20060526,0.0952,0.8673,-0.1800,-0.2191,-0.0336,-0.0721
20060602,0.0741,0.7230,0.4135,0.6077,-0.0938,-0.4456
20060609,0.0901,-3.1892,-2.2579,0.0741,-1.5381,0.6541
20060616,0.0901,-0.3097,-1.8292,0.0571,1.1137,0.7232
20060623,0.0901,-0.4558,0.5947,-0.4738,0.5845,-0.3535
20060630,0.0901,2.2385,2.4480,-0.2024,0.8792,-0.1523
20060707,0.0794,-0.7408,-1.2110,0.4048,0.2075,0.5295
20060714,0.0993,-2.8196,-1.4835,0.1501,0.0993,1.0687
20060721,0.0993,-0.1016,-1.3202,1.4176,0.3018,0.5461
20060728,0.0993,3.0673,0.4502,-0.5201,-0.4503,1.2255
20060804,0.0942,0.0866,0.2361,0.0070,0.7008,-0.4916
20060811,0.0930,-1.2815,-2.1115,0.6997,0.1519,1.0249
20060818,0.0930,2.9896,1.8335,0.2350,-0.3675,-0.3568
20060825,0.0930,-0.8663,-1.0201,0.6441,-0.6762,-0.2301
20060901,0.0946,1.5588,1.7860,0.2468,-0.4344,-0.2361
20060908,0.0808,-1.0943,-0.6851,0.5610,-0.0386,0.3071
20060915,0.1010,1.6539,1.1597,-0.0940,-0.2121,0.2446
20060922,0.1010,-0.6579,-0.7690,0.2127,0.0806,0.4663
20060929,0.1010,1.4652,-0.3687,0.2150,0.4134,-0.0524
20061006,0.0925,1.1023,0.6870,0.1855,-0.4701,-0.2236
20061013,0.0925,1.4100,1.7963,-0.3683,0.4429,0.2091
20061020,0.0925,0.0582,-0.1667,0.2146,0.0490,0.3495
20061027,0.0925,0.6183,-0.2896,-0.1120,0.0028,0.0888
20061103,0.0975,-1.0408,-0.8123,0.0606,-0.5909,0.2427
20061110,0.1009,1.3656,0.8772,-0.5621,-0.2798,-0.4942
20061117,0.1009,1.5331,0.6972,0.2595,0.1378,-0.2999
20061124,0.0807,0.0332,0.4140,-0.5569,0.6876,-0.2554
20061201,0.1008,-0.4858,-1.0800,-0.5114,0.3089,-0.1672
20061208,0.1007,1.0194,0.8577,0.2194,0.0952,-0.5789
20061215,0.1007,0.9465,-1.1571,0.4888,-0.3585,-0.4833
20061222,0.1007,-1.2742,0.1725,1.2318,-0.6106,-0.3463
20061229,0.0806,0.4855,0.3844,-0.1062,0.2719,0.2984
20070105,0.0648,-0.6236,-1.0805,0.7174,-0.3662,0.2650
20070112,0.1080,1.7456,0.6715,0.6145,-0.0739,-0.2411
20070119,0.0864,-0.2914,-0.8644,0.0250,-0.0556,-0.0795
20070126,0.1080,-0.5596,0.8982,-0.5547,0.4096,0.3226
20070202,0.1051,1.9288,0.8029,-0.5889,-0.1040,-0.1018
20070209,0.1008,-0.6598,0.3168,0.2977,-0.5768,0.0721
20070216,0.1008,1.2154,0.3636,-0.4129,-0.0341,-0.0585
20070223,0.0807,-0.0413,1.3127,-0.8317,0.2988,0.0963
20070302,0.0991,-4.6043,-1.7331,0.3447,-0.1215,-0.5160
20070309,0.0966,1.0228,0.2835,0.1631,0.8091,0.3042
20070316,0.0966,-1.1729,-0.0100,-0.4607,-0.0335,-0.0483
20070323,0.0966,3.4903,0.4210,-0.9482,0.0580,-0.3005
20070330,0.0966,-1.0769,-0.0634,-0.0179,-0.4999,0.0850
20070405,0.0868,1.5678,-0.0222,0.3013,0.0846,0.1820
20070413,0.1085,0.5761,0.0823,0.3454,-0.7309,-0.0456
20070420,0.1085,1.8157,-0.6179,0.2830,0.2815,0.8247
20070427,0.1085,0.4149,-0.2611,-0.2664,0.7547,0.0108
20070504,0.0952,0.6977,-0.6450,-0.2449,0.1004,0.8189
20070511,0.0918,-0.0800,-0.6023,-0.4010,0.7003,0.0409
20070518,0.0918,0.8305,-1.6089,-0.3045,-0.2884,0.2233
20070525,0.0918,-0.3257,1.0447,-0.4111,-0.1651,-0.6478
20070601,0.0737,1.5898,1.0289,-0.7725,0.4683,-0.1472
20070608,0.0931,-1.9867,-0.1764,-0.1689,0.1793,-0.0241
20070615,0.0931,1.5835,0.1488,0.6125,0.4024,-0.1437
20070622,0.0931,-1.9714,0.2058,0.4339,0.0102,-0.8153
20070629,0.0931,0.0184,0.0632,0.1216,0.5215,0.3422
20070706,0.0753,1.9089,0.0000,-0.5918,0.2826,0.0139
20070713,0.0942,1.2496,-0.2861,-0.2689,1.0680,0.1513
20070720,0.0942,-1.3391,-1.1117,-0.2340,0.0132,-0.2381
20070727,0.0942,-5.1687,-1.6978,-1.2260,0.4649,0.7545
20070803,0.0924,-1.8909,-1.4318,0.0134,0.4597,-0.5287
20070810,0.0913,1.4161,1.7548,-2.3118,-0.7551,-1.3950
20070817,0.0913,-0.7330,0.3171,0.7995,0.4254,1.4353
20070824,0.0913,2.3377,-0.7312,0.6484,0.8007,0.0894
20070831,0.0913,-0.4231,-0.6429,-0.5519,-0.1144,0.1471
20070907,0.0704,-1.3266,-0.8034,-0.8249,-0.0370,0.2140
20070914,0.0880,1.8323,-1.1807,-1.2574,0.1852,-0.2095
20070921,0.0880,2.6456,0.7229,-0.5575,1.2004,0.2030
20070928,0.0880,0.0618,-1.0563,-0.5146,0.2825,-0.6827
20071005,0.0697,2.2880,2.4226,0.2701,-0.5131,-0.3725
20071012,0.0697,0.3033,-0.9927,-0.9305,0.3218,-0.1005
20071019,0.0697,-3.8506,-1.2943,0.0595,0.3167,0.7638
20071026,0.0697,2.1806,0.7491,0.5953,0.9279,0.0791
20071102,0.0741,-1.6210,-1.5007,0.5159,0.9799,0.3584
20071109,0.0807,-3.6759,0.0774,0.2544,0.4474,0.4992
20071116,0.0807,0.1782,-0.8878,-0.3050,0.7971,0.4529
20071123,0.0646,-1.4659,-0.6829,0.1607,1.5030,1.2622
20071130,0.0807,2.7990,-0.5980,0.0027,0.2530,-1.1139
20071207,0.0729,1.7238,0.4381,0.0034,0.6917,0.5951
20071214,0.0729,-2.6327,-1.2465,-0.1826,1.2092,0.6780
20071221,0.0729,1.2265,2.3664,0.2307,0.5223,0.3762
20071228,0.0584,-0.4854,-0.8705,-0.7898,0.4395,-0.2000
20080104,0.0493,-4.7541,-1.8158,-0.3490,0.0314,-0.2557
20080111,0.0578,-1.1211,-1.7493,1.0156,0.2433,0.0023
20080118,0.0578,-5.1818,0.6090,-0.2718,-0.2983,0.0883
20080125,0.0462,0.6468,1.8802,1.0997,-0.1453,-0.5473
20080201,0.0529,5.0323,1.4593,-0.0328,-1.2682,-1.0080
20080208,0.0331,-4.2956,-0.2041,-0.0130,0.4324,-0.0748
20080215,0.0331,1.2552,-1.5431,-0.0633,-0.2452,0.6958
20080222,0.0265,0.0863,-0.4427,-0.1490,1.3015,0.4636
20080229,0.0331,-1.5356,0.4152,-1.0510,0.9210,0.7519
20080307,0.0467,-2.9691,-1.1065,1.4187,1.3793,0.4299
20080314,0.0467,-0.4401,0.2021,-0.3660,1.5933,0.8161
20080320,0.0374,2.6953,0.3774,0.2575,-0.2449,-0.8620
20080328,0.0467,-0.7161,0.6191,-1.0586,-1.0745,-0.3166
20080404,0.0280,4.1985,0.7930,-0.8407,-0.4851,-0.1672
20080411,0.0233,-2.6337,-1.1565,-0.0921,0.1406,1.6275
20080418,0.0233,3.9829,0.4037,-0.7926,0.9219,0.8532
20080425,0.0233,0.4690,-0.3893,-0.5479,-0.4965,0.8632
20080502,0.0230,1.1830,-0.4034,-0.3982,-0.7232,-0.4682
20080509,0.0225,-1.4800,0.6617,-0.0843,0.6159,-0.0062
20080516,0.0225,2.7350,0.3379,0.1675,-0.2929,0.3668
20080523,0.0225,-3.1957,0.5233,-0.3666,-0.3067,-0.1511
20080530,0.0180,2.1329,1.4610,-0.2572,0.0807,0.2174
20080606,0.0416,-2.4106,1.7958,-0.4652,1.3175,0.0215
20080613,0.0416,-0.1576,-0.0331,0.8619,1.8275,0.2481
20080620,0.0416,-2.7952,2.2000,-0.4657,1.2788,0.2394
20080627,0.0416,-3.2562,-0.8271,-0.3135,1.9806,0.5453
20080703,0.0280,-1.9381,-2.4568,-0.0470,1.0010,1.8150
20080711,0.0327,-1.3046,1.8505,-0.1606,0.9021,-0.5190
20080718,0.0327,1.6521,2.4003,1.8926,-1.6715,-0.4096
20080725,0.0327,-0.0249,3.4303,0.2501,0.5864,-0.5029
20080801,0.0323,0.3864,0.5530,-0.0783,-0.3869,-0.2662
20080808,0.0305,2.5550,0.2643,1.6888,0.0293,2.1138
20080815,0.0305,0.6309,1.1862,0.0038,-2.0595,-0.0143
20080822,0.0305,-0.6780,-1.2168,-0.1565,1.7519,0.3212
20080829,0.0305,-0.4880,0.6900,-0.3832,-0.8518,-0.6415
20080905,0.0291,-3.1501,1.2518,2.0571,-0.6601,0.6459
20080912,0.0364,0.4805,-0.6896,1.8724,0.8624,1.6780
20080919,0.0364,0.8770,2.9730,-1.7996,-1.2876,-0.4214
20080926,0.0364,-4.0149,-2.9076,1.2537,1.7263,1.9986
20081003,0.0249,-9.6041,-2.0103,2.6246,2.2743,2.8523
20081010,0.0172,-17.9914,2.9101,0.6798,4.1957,-0.0653
20081017,0.0172,4.6069,-4.3728,-1.0728,-0.3223,2.1749
20081024,0.0172,-7.2322,-2.8024,0.5744,2.1650,3.2350
20081031,0.0172,10.7881,2.2338,-2.2510,-1.3366,-0.4583
20081107,0.0060,-4.0154,-2.9064,0.1400,-0.8165,0.3723
20081114,0.0060,-6.4450,-3.0992,-0.2754,4.1998,2.1712
20081121,0.0060,-8.7518,-3.0978,0.5265,4.2319,3.8714
20081128,0.0048,12.6094,4.5473,0.2375,-5.0183,-5.2649
20081205,0.0007,-2.1379,-0.1544,2.0226,-1.7547,-0.5054
20081212,0.0007,0.6552,0.7626,-2.4746,0.7458,0.4938
20081219,0.0007,1.3408,2.1303,-1.5837,-1.0216,-0.4610
20081226,0.0005,-1.6202,-0.2371,-0.1683,1.7495,0.0224
20090102,0.0005,6.8524,-0.4229,-0.0814,-1.1283,-0.7154
20090109,0.0006,-4.1068,-0.1840,0.2002,-2.3536,-0.5942
20090116,0.0006,-4.2532,-0.2014,-0.1939,1.0455,1.8539
20090123,0.0005,-2.5294,-1.8753,-0.6546,1.0444,1.7992
20090130,0.0006,-0.5772,0.6371,-0.3365,0.2352,-0.2284
20090206,0.0039,5.3985,0.6194,-0.8821,-0.5884,2.3355
20090213,0.0039,-4.4165,0.0611,-1.3209,0.8913,-0.7250
20090220,0.0031,-6.8723,-1.5514,0.2396,3.4735,1.8427
20090227,0.0039,-4.2024,-0.6925,-0.1606,-0.7416,-0.2505
20090306,0.0036,-7.0340,-3.0005,-0.9017,4.0087,1.1376
20090313,0.0036,10.6903,1.9465,-0.0170,-6.5723,-1.5464
20090320,0.0036,1.7635,0.2919,-0.0640,-1.5469,-0.0776
20090327,0.0036,6.4498,1.2553,1.9514,-3.7119,-1.3666
20090403,0.0032,3.4838,2.1478,-0.6378,-1.8467,0.8770
20090409,0.0024,1.7490,1.5827,0.9061,-1.9430,0.0957
20090417,0.0030,1.5589,1.6835,1.0369,-3.3785,-0.8993
20090424,0.0030,-0.4408,0.9082,0.5980,-1.5281,0.7551
20090501,0.0025,1.6506,0.2819,-0.5064,-1.0131,-1.0989
20090508,0.0004,5.6463,-0.0088,-1.3568,-4.0482,-2.8292
20090515,0.0004,-5.0847,-0.8273,0.4750,4.6737,2.3106
20090522,0.0004,0.7192,-0.2242,-0.0090,-1.4960,-0.5474
20090529,0.0003,3.7078,0.6100,-0.9868,-1.9897,0.2308
20090605,0.0017,2.5996,3.3692,-0.5713,-1.3577,0.1752
20090612,0.0017,0.5950,-1.2588,-0.1247,-1.8885,0.3186
20090619,0.0017,-2.7037,1.2133,-0.0640,3.6744,1.3799
20090626,0.0017,-0.0611,0.8940,0.6108,0.2277,0.2493
20090702,0.0018,-2.3006,-0.1804,0.7923,0.6902,0.9325
20090710,0.0027,-2.1441,-0.8209,0.0769,1.4736,0.9572
20090717,0.0027,7.0393,0.7628,1.1143,-2.5155,0.2348
20090724,0.0027,4.3816,0.4222,0.2240,-3.4120,-1.4129
20090731,0.0027,0.9170,1.0535,0.3779,-1.0343,-1.3983
20090807,0.0028,2.4704,0.3056,1.1551,-2.1147,-2.1114
20090814,0.0028,-0.6257,-0.2671,-0.0113,-0.0008,0.5225
20090821,0.0028,2.1623,1.1437,0.1269,-0.1645,-0.0709
20090828,0.0028,0.1906,0.0165,0.9153,-0.7599,-0.1150
20090904,0.0021,-1.0806,-0.4457,-0.0908,0.3439,-0.0335
20090911,0.0015,2.7950,1.3529,-0.5846,-2.3737,-1.3773
20090918,0.0019,2.5829,1.4856,-0.1651,-1.7155,-1.6549
20090925,0.0019,-2.3010,-0.4948,-0.1614,1.3311,0.8540
20091002,0.0015,-1.8951,-0.6808,-0.0316,1.8693,0.4741
20091009,0.0009,4.7272,1.2807,0.1136,-1.9376,-0.1347
20091016,0.0009,1.3757,-0.8281,-0.2538,0.0600,-0.1671
20091023,0.0009,-0.8730,-1.1893,-0.3324,1.6238,1.0224
20091030,0.0009,-4.4746,-2.9938,0.2073,2.2874,1.5526
20091106,0.0001,3.3872,0.3510,-0.2576,-0.5173,-0.7278
20091113,0.0001,2.1199,-1.4000,0.6091,0.5980,0.3124
20091120,0.0001,-0.1856,-0.2011,0.1525,0.5000,0.3490
20091127,0.0001,-0.0879,-1.1603,-0.6566,0.2906,-0.1222
20091204,0.0011,1.5833,2.6091,0.6351,-0.3604,-0.1231
20091211,0.0014,0.1216,-0.5632,0.3023,-0.0246,0.0343
20091218,0.0014,-0.0048,1.4078,-1.7795,-1.3727,-0.3902
20091224,0.0011,2.3489,1.5806,0.0468,-0.2702,-0.0425
20091231,0.0011,-1.0071,-0.2345,0.3820,0.3289,0.2497
20100108,0.0007,2.8862,1.0610,-0.2963,-2.7462,-1.9475
20100115,0.0007,-0.9066,-0.1211,0.6394,0.8165,0.7041
20100122,0.0006,-3.5732,-0.0396,-0.2708,-0.0869,0.2527
20100129,0.0007,-1.6968,-0.4499,0.5779,0.8076,0.1666
20100205,0.0003,-0.8101,-0.8269,0.8943,-0.0317,0.0935
20100212,0.0003,1.4131,2.1112,-0.1567,-0.9574,-0.2488
20100219,0.0002,3.1716,0.1687,-0.2298,-0.5920,-0.2073
20100226,0.0003,-0.3683,0.0934,0.1680,0.4981,-0.1680
20100305,0.0015,3.4570,2.7255,0.7017,-1.0952,-0.9485
20100312,0.0015,1.1867,0.3932,0.2526,-0.3297,-0.3584
20100319,0.0015,0.6151,-1.0933,0.1411,1.0386,0.4312
20100326,0.0015,0.6651,0.5446,0.7758,0.5254,-0.6550
20100401,0.0014,1.0216,-0.5630,0.0154,-1.1198,-0.3976
20100409,0.0026,1.6266,1.3045,0.6538,-0.8953,-0.6232
20100416,0.0026,0.1053,2.2994,0.9845,0.7653,-0.0344
20100423,0.0026,2.1886,1.5447,0.4724,-1.2090,-1.4984
20100430,0.0026,-2.6170,-1.2527,0.4592,-0.6423,0.1314
20100507,0.0028,-6.7811,-1.8864,-0.4627,2.2448,1.7081
20100514,0.0028,2.7993,3.1016,-0.1168,-0.7739,-0.2326
20100521,0.0028,-4.4858,-1.8666,-0.0281,1.9184,1.7220
20100528,0.0028,0.6247,1.0872,0.1742,-0.7932,-1.6011
20100604,0.0023,-2.4272,-1.2053,-1.3497,1.2739,0.7954
20100611,0.0029,2.4637,-0.9715,-0.2253,-0.0954,-1.1278
20100618,0.0029,2.4079,0.3451,-0.1577,0.2170,0.2576
20100625,0.0029,-3.5210,0.1772,-0.7120,-1.0971,0.1350
20100702,0.0031,-5.2560,-1.4250,-0.3048,1.8798,2.5648
20100709,0.0027,5.3934,-0.4369,0.6034,-0.6934,-1.0028
20100716,0.0034,-1.3621,-1.2784,-0.4224,0.5291,1.0729
20100723,0.0034,3.9175,2.7803,1.8922,-1.0321,-0.5208
20100730,0.0034,-0.1405,0.2154,-0.5734,-0.5129,-0.1034
20100806,0.0029,1.6767,-1.5750,0.1484,0.3557,-0.8367
20100813,0.0029,-4.0089,-2.8292,-1.0164,-0.3100,0.3832
20100820,0.0029,-0.4204,0.6210,0.0662,-0.0233,0.5357
20100827,0.0029,-0.5056,1.1102,-0.8051,-0.4033,-0.2772
20100903,0.0029,3.8450,0.6625,1.1765,0.0144,-1.1181
20100910,0.0024,0.3069,-1.4495,-0.5109,-0.7289,-0.2402
20100917,0.0030,1.6911,1.2276,-0.5980,1.0515,1.6700
20100924,0.0030,2.1584,0.7127,0.3402,-0.1641,-0.4379
20101001,0.0029,0.1081,1.6255,0.6138,0.1366,-0.5783
20101008,0.0027,1.6922,0.6447,0.7586,0.2700,-0.4982
20101015,0.0027,1.0126,0.6008,-0.4200,0.4431,0.5604
20101022,0.0027,0.4598,-0.5536,-0.1411,0.2900,0.5671
20101029,0.0027,0.2370,-0.1980,-0.3122,-0.4274,-0.0173
20101105,0.0027,3.6565,1.5935,1.6871,-0.4305,-0.5859
20101112,0.0027,-2.0089,-0.4015,0.2405,-0.0439,-0.5778
20101119,0.0027,0.2628,0.8018,-0.0093,0.3783,0.1635
20101126,0.0022,-0.4979,1.7649,-0.1954,0.4458,0.5281
20101203,0.0030,2.9886,0.1362,1.6243,-0.6902,-0.6264
20101210,0.0032,1.4835,1.4638,0.9634,-0.7472,-0.0996
20101217,0.0032,0.3680,-0.5665,0.3354,-0.4964,0.2200
20101223,0.0025,1.0429,0.0539,0.1562,-1.3558,-1.1541
20101231,0.0032,0.0404,-0.7218,-0.0349,-0.6196,-0.6375
20110107,0.0016,1.1444,-0.3556,-0.3544,-0.6551,-0.6357
20110114,0.0016,1.7574,1.2056,1.0221,0.2525,-0.4439
20110121,0.0013,-1.2491,-3.4524,0.2001,0.6194,0.6630
20110128,0.0016,-0.3643,0.5712,0.4580,0.3016,-0.3578
20110204,0.0029,2.7707,0.3089,0.8896,-0.2954,-0.8023
20110211,0.0032,1.6698,1.2295,0.7318,-0.1854,-0.1501
20110218,0.0032,1.0810,0.4397,0.5162,-0.6384,-0.2065
20110225,0.0026,-1.7310,-0.0164,-0.4883,-0.2072,-0.0835
20110304,0.0018,0.1883,0.2066,-0.3877,0.1773,0.0484
20110311,0.0015,-1.4257,-1.7714,-0.7521,-1.0753,0.8372
20110318,0.0015,-1.8151,0.6373,0.5076,-0.1805,-0.8567
20110325,0.0015,2.9449,1.2602,0.4177,0.1144,-0.2026
20110401,0.0014,1.5861,1.0607,-0.1905,-0.2813,0.0562
20110408,0.0013,-0.3011,0.0254,-0.3082,0.3484,0.0759
20110415,0.0013,-0.6923,-0.9896,-0.4254,0.1786,0.9858
