Date,RF_HXZ,Mkt-RF_HXZ,ME,IA,ROE,EG
2020-08-06,0.0004,0.5265,-0.4657,-0.2643,0.9582,-0.0408
2020-08-07,0.0004,0.02,1.5746,0.5897,-0.335,-1.0612
2020-08-10,0.0004,0.2354,0.6584,1.4008,-1.4797,-1.7682
2020-08-11,0.0004,-0.8327,0.0187,0.1979,-0.1734,-0.6563
2020-08-12,0.0004,1.3987,-0.7987,-0.4828,1.0403,1.0904
2020-08-13,0.0004,-0.0128,-0.0928,-0.7008,-0.0315,0.3307
2020-08-14,0.0004,-0.042,-0.0863,0.3764,-0.035,-0.5851
2020-08-17,0.0004,0.4466,0.2116,-0.4564,0.3206,0.5823
2020-08-18,0.0004,0.2237,-1.1476,-0.6832,0.6301,1.0414
2020-08-19,0.0004,-0.3738,0.4696,-0.2751,0.2999,0.0754
2020-08-20,0.0004,0.3103,-0.8256,-0.7334,0.5973,1.3014
2020-08-21,0.0004,0.2517,-1.1572,0.1687,0.8726,0.7464
2020-08-24,0.0004,0.9222,-0.1537,0.5797,-0.513,-1.4485
2020-08-25,0.0004,0.3527,0.0014,-0.6814,-0.3674,0.2702
2020-08-26,0.0004,0.9999,-1.4817,-1.3219,0.6204,1.363
2020-08-27,0.0004,0.178,-0.2404,-0.6584,-0.493,-0.798
2020-08-28,0.0004,0.6962,0.2261,0.1355,-1.1692,-1.0289
2020-08-31,0.0004,-0.0403,-1.2222,-0.7264,-0.1202,0.7358
2020-09-01,0.0004,0.92,0.3776,-0.075,1.1316,1.0014
2020-09-02,0.0004,1.2743,-0.1041,-0.179,0.3367,0.1815
2020-09-03,0.0004,-3.6974,0.0525,0.4324,-1.0945,-1.5496
2020-09-04,0.0004,-0.8734,-0.0468,0.9248,-0.2235,-0.9974
2020-09-08,0.0004,-2.9085,0.8704,-0.1915,-0.9966,-1.0618
2020-09-09,0.0004,2.067,-0.1908,-0.5313,0.9837,1.328
2020-09-10,0.0004,-1.6368,0.4991,-0.5091,-0.0833,0.1406
2020-09-11,0.0004,-0.0571,-0.3932,0.4481,-0.0557,-0.1806
2020-09-14,0.0004,1.5893,0.7409,-0.1305,-1.3546,-0.8765
2020-09-15,0.0004,0.5672,-0.5994,-0.9435,-0.0465,0.4608
2020-09-16,0.0004,-0.3935,1.0744,0.8308,-1.5455,-1.6086
2020-09-17,0.0004,-0.8458,0.3449,0.8657,-0.3496,-0.4646
2020-09-18,0.0004,-0.885,0.924,-0.3517,-0.478,-0.1759
2020-09-21,0.0004,-1.0826,-2.2249,-1.2025,1.7765,2.4528
2020-09-22,0.0004,1.0073,-0.2606,-0.741,0.9077,0.4083
2020-09-23,0.0004,-2.4778,-0.8697,-0.2353,0.1458,0.2127
2020-09-24,0.0004,0.2522,-0.1435,0.108,1.3388,0.808
2020-09-25,0.0004,1.7147,-0.253,-0.9915,-0.2847,0.2354
2020-09-28,0.0004,1.6579,0.8974,0.3524,0.2761,-0.3565
2020-09-29,0.0004,-0.4215,0.4623,-0.6345,0.4599,0.9402
2020-09-30,0.0004,0.7948,-0.527,0.1369,0.3581,-0.0121
2020-10-01,0.0003,0.7915,0.8343,-0.571,0.2143,0.2268
2020-10-02,0.0003,-0.9614,1.2443,0.6684,-0.6104,-1.2831
2020-10-05,0.0003,1.9302,0.8252,0.3859,-0.2075,0.1086
2020-10-06,0.0003,-1.2797,0.8048,-0.2123,-0.111,0.2447
2020-10-07,0.0003,1.8396,0.3468,0.2864,-0.7671,-0.7003
2020-10-08,0.0003,0.7972,0.1165,0.4335,-0.4785,-0.7958
2020-10-09,0.0003,0.9257,-0.1325,-0.5868,0.6064,1.0405
2020-10-12,0.0003,1.5344,-0.9269,0.14,1.2729,1.3014
2020-10-13,0.0003,-0.4127,-0.0526,-0.9652,-0.3037,0.5679
2020-10-14,0.0003,-0.6539,-0.1004,0.636,-0.0255,-0.5956
2020-10-15,0.0003,-0.0783,0.8994,0.303,-0.3398,-0.5114
2020-10-16,0.0003,-0.0636,-0.0832,-0.0531,-0.151,0.0508
2020-10-19,0.0003,-1.5295,0.1908,-0.1841,-0.4483,-0.4003
2020-10-20,0.0003,0.3438,-0.222,0.2404,0.3052,-0.3703
2020-10-21,0.0003,-0.3567,-0.656,-0.0922,-0.0321,0.3894
2020-10-22,0.0003,0.6649,0.1973,0.4493,-2.413,-1.3617
2020-10-23,0.0003,0.3803,0.2696,-0.3866,-0.2167,-0.1347
2020-10-26,0.0003,-1.8511,-0.3887,-0.4215,1.0018,1.2033
2020-10-27,0.0003,-0.2347,-0.5044,-0.8802,0.439,1.2585
2020-10-28,0.0003,-3.4161,0.2209,-0.3079,0.3415,0.6157
2020-10-29,0.0003,1.1291,-0.1141,0.3596,-0.6865,-0.396
2020-10-30,0.0003,-1.4542,-0.176,0.4087,-0.0806,-0.4178
2020-11-02,0.0003,1.1664,1.0718,0.759,0.5315,-0.4142
2020-11-03,0.0003,1.9331,0.9244,-0.2314,-0.6062,-0.4659
2020-11-04,0.0003,2.2473,-2.0743,-1.7655,0.3203,1.6153
2020-11-05,0.0003,2.1302,1.1202,0.5155,0.1597,0.0624
2020-11-06,0.0003,0.0078,-1.0029,-0.1907,-0.0715,0.6887
2020-11-09,0.0003,0.865,0.235,1.9352,-6.8182,-6.5047
2020-11-10,0.0003,-0.1656,1.823,1.5043,-0.1682,-1.3124
2020-11-11,0.0003,0.8818,-0.3707,-0.7502,1.1046,1.6614
2020-11-12,0.0003,-0.9425,-0.6243,-0.3969,-0.0816,0.9388
2020-11-13,0.0003,1.3111,0.5383,0.7772,-1.0608,-1.6145
2020-11-16,0.0003,1.2232,0.6842,1.1316,-0.8478,-1.4636
2020-11-17,0.0003,-0.1881,0.5744,-0.4346,-0.5059,-0.2537
2020-11-18,0.0003,-0.9332,0.0403,-0.4181,-0.2906,-0.0767
2020-11-19,0.0003,0.5837,0.1684,-0.3636,-0.4431,0.1654
2020-11-20,0.0003,-0.5077,0.4328,0.1668,-0.2767,0.3423
2020-11-23,0.0003,0.8244,1.095,0.6718,-2.0196,-2.36
2020-11-24,0.0003,1.5629,0.1657,0.9081,-0.9386,-1.4771
2020-11-25,0.0003,0.0264,-0.117,-0.7436,-0.2742,0.6182
2020-11-27,0.0003,0.426,0.2512,-0.235,-0.385,0.6659
2020-11-30,0.0003,-0.5284,-1.3468,-0.1413,0.4585,0.7042
2020-12-01,0.0003,0.9824,-0.1835,0.0251,0.6207,0.3898
2020-12-02,0.0003,0.1123,-0.2027,0.7803,-1.0948,-0.9078
2020-12-03,0.0003,0.1768,0.1318,0.4069,-0.5698,-0.574
2020-12-04,0.0003,1.0142,1.0428,1.0514,-1.7358,-1.2969
2020-12-07,0.0003,0.0323,0.0334,-0.7502,0.2316,0.5016
2020-12-08,0.0003,0.4778,0.4259,0.0419,-1.2302,-0.4658
2020-12-09,0.0003,-1.0325,0.1966,0.4781,0.1582,-0.904
2020-12-10,0.0003,0.2369,0.5338,-0.597,-1.8944,-0.6398
2020-12-11,0.0003,-0.1842,-0.825,-1.0677,-0.0412,0.5442
2020-12-14,0.0003,-0.2576,0.5876,-0.9023,0.6848,1.4893
2020-12-15,0.0003,1.2837,1.0918,0.3039,0.7983,-0.1489
2020-12-16,0.0003,0.1638,-0.3152,-0.318,0.3359,0.2285
2020-12-17,0.0003,0.7821,0.6186,-0.4938,-0.5038,-0.1835
2020-12-18,0.0003,-0.1396,-0.2444,-0.9686,-0.0781,0.5623
2020-12-21,0.0003,-0.2287,0.9853,0.1152,-0.3345,0.047
2020-12-22,0.0003,0.0618,1.2263,-0.6221,0.0547,0.4483
2020-12-23,0.0003,0.1129,0.5829,0.8029,-1.1858,-1.2574
2020-12-24,0.0003,0.2176,-0.2072,-0.3242,0.94,0.3959
2020-12-28,0.0003,0.4809,-0.5103,-0.0257,1.005,0.8209
2020-12-29,0.0003,-0.3899,-1.3743,-0.1712,0.5041,0.2066
2020-12-30,0.0003,0.2755,0.9788,0.0277,-1.1711,-0.7599
2020-12-31,0.0003,0.3886,-0.5541,-0.2805,0.5533,0.5295
2021-01-04,0.0002,-1.4083,0.4014,0.406,-0.1839,-0.6163
2021-01-05,0.0002,0.8633,1.0506,0.6855,-0.6704,-0.6887
2021-01-06,0.0002,0.7895,3.1246,1.3431,-0.3224,-1.881
2021-01-07,0.0002,1.7643,0.1256,-0.6301,-0.7847,-0.2646
2021-01-08,0.0002,0.5112,-1.168,-0.8643,-0.3897,0.2919
2021-01-11,0.0002,-0.5139,0.412,0.6988,-0.4606,-1.0008
2021-01-12,0.0002,0.3817,1.4646,0.6046,-1.065,-1.0968
2021-01-13,0.0002,0.0723,-0.8087,-0.1508,0.3093,0.2241
2021-01-14,0.0002,-0.1123,2.3001,0.7812,-1.3862,-1.3535
2021-01-15,0.0002,-0.8638,-0.8329,-0.6604,1.0474,0.9118
2021-01-19,0.0002,0.919,0.7569,0.2547,-0.3809,-0.2396
2021-01-20,0.0002,1.2659,-0.7377,-0.3792,1.1179,0.6929
2021-01-21,0.0002,-0.0362,-0.1,0.1594,1.8073,0.7009
2021-01-22,0.0002,-0.0718,1.5069,0.2918,-0.1523,-0.2718
2021-01-25,0.0002,0.2871,-0.1579,0.6901,0.3514,0.0204
2021-01-26,0.0002,-0.3182,0.4484,1.5453,1.2447,-0.1199
2021-01-27,0.0002,-2.5318,1.2339,2.621,-0.9185,-1.666
2021-01-28,0.0002,0.9209,-1.9014,-1.9703,-0.5587,0.701
2021-01-29,0.0002,-1.8383,0.6852,0.4337,-0.556,-0.9734
2021-02-01,0.0002,1.7296,1.0955,-1.5564,0.4784,0.6231
2021-02-02,0.0002,1.4787,-0.8565,-2.3281,-0.6414,-0.0647
2021-02-03,0.0002,0.1546,0.7421,0.6934,-0.9095,-1.6112
2021-02-04,0.0002,1.2285,0.6852,-0.4507,-0.2914,0.0687
2021-02-05,0.0002,0.5733,1.0215,0.2879,-0.4379,-0.256
2021-02-08,0.0002,0.9598,2.1721,0.7552,-1.6167,-1.293
2021-02-09,0.0002,0.0493,1.0852,-0.3739,0.1437,0.4387
2021-02-10,0.0002,-0.0773,-0.454,-0.0033,-0.5006,-0.9906
2021-02-11,0.0002,0.1957,-0.1553,-0.138,0.7454,1.2771
2021-02-12,0.0002,0.4898,-0.1979,0.0303,-0.7264,-0.4279
2021-02-16,0.0002,-0.1451,-0.3895,0.3276,-0.7404,-1.109
2021-02-17,0.0002,-0.2044,-0.8959,0.1073,-0.219,-0.4849
2021-02-18,0.0002,-0.6336,-1.5152,-0.6993,0.7428,1.2581
2021-02-19,0.0002,0.1632,1.8937,0.6582,-1.2909,-1.108
2021-02-22,0.0002,-1.1287,0.2563,1.2561,-0.9426,-1.6068
2021-02-23,0.0002,-0.142,-1.2872,0.1159,0.4793,0.2217
2021-02-24,0.0002,1.1494,1.5832,0.6554,-1.2037,-1.102
2021-02-25,0.0002,-2.737,-1.0635,0.663,0.5062,0.5642
2021-02-26,0.0002,-0.2801,0.6755,-0.6668,0.4818,0.1508
2021-03-01,0.0001,2.6272,1.4673,0.2308,0.5611,-0.1493
2021-03-02,0.0001,-1.0543,-0.738,0.3842,-0.0845,-0.7769
2021-03-03,0.0001,-1.5708,0.375,1.4582,0.1092,-1.0111
2021-03-04,0.0001,-1.6956,-1.4839,0.5686,-0.0339,-0.1563
2021-03-05,0.0001,1.8517,0.2233,0.8764,0.5021,0.0363
2021-03-08,0.0001,-0.6735,1.3973,1.182,-0.2136,-1.704
2021-03-09,0.0001,1.7935,0.6457,-0.6956,-0.2081,0.9518
2021-03-10,0.0001,0.6765,1.3451,0.5774,-0.6741,-1.114
2021-03-11,0.0001,1.4314,1.0825,-0.7461,-0.487,0.4004
2021-03-12,0.0001,0.1119,0.3853,0.6018,-0.2378,-0.8182
2021-03-15,0.0001,0.6915,-0.152,-0.1821,0.5769,-0.1525
2021-03-16,0.0001,-0.4205,-1.4716,-0.1567,1.2728,1.5765
2021-03-17,0.0001,0.3475,0.9547,0.2024,-0.0097,-0.4173
2021-03-18,0.0001,-1.8724,-0.7982,0.4074,1.2885,0.2329
2021-03-19,0.0001,0.2412,0.7605,-0.5016,-0.3494,-0.1555
2021-03-22,0.0001,0.5521,-1.5981,-0.4762,0.8114,1.074
2021-03-23,0.0001,-1.174,-3.1204,-1.0469,0.734,1.2176
2021-03-24,0.0001,-0.9926,-1.9685,0.575,0.1669,-0.229
2021-03-25,0.0001,0.674,2.0472,1.0913,-0.6696,-1.1061
2021-03-26,0.0001,1.5481,0.3425,0.8613,0.9603,0.307
2021-03-29,0.0001,-0.4993,-2.6214,-0.1566,0.5093,0.7888
2021-03-30,0.0001,-0.0313,2.0553,-0.1857,-0.1358,-0.8893
2021-03-31,0.0001,0.6261,0.7073,-0.2057,-0.1172,0.5153
2021-04-01,0.0001,1.2708,0.468,-0.4407,-0.0687,0.2985
2021-04-05,0.0001,1.2685,-0.4933,-0.3512,1.3188,1.0011
2021-04-06,0.0001,0.014,-0.3879,-0.4049,0.2131,-0.2337
2021-04-07,0.0001,-0.1191,-1.5407,-0.0585,0.5168,0.3691
2021-04-08,0.0001,0.6202,0.2779,-0.7813,0.2757,0.509
2021-04-09,0.0001,0.6473,-0.5148,-0.1466,1.0021,0.5616
2021-04-12,0.0001,-0.0535,-0.5317,-0.6335,0.7412,0.6441
2021-04-13,0.0001,0.4115,-0.8421,-0.7456,-0.3613,0.6274
2021-04-14,0.0001,-0.3467,1.1087,1.3121,-0.8523,-0.8689
2021-04-15,0.0001,1.0453,-0.8894,-0.8912,0.4187,0.9266
2021-04-16,0.0001,0.2676,-0.2314,0.2665,0.7117,0.1874
2021-04-19,0.0001,-0.7292,-0.6823,0.4381,0.1805,-0.0833
2021-04-20,0.0001,-0.9347,-1.449,-0.7014,0.3034,0.5467
2021-04-21,0.0001,1.113,1.6095,0.3713,-0.7713,-0.8451
2021-04-22,0.0001,-0.77,0.5858,-0.3109,-0.5896,-0.5054
2021-04-23,0.0001,1.2628,0.7353,0.1471,0.1363,0.1967
2021-04-26,0.0001,0.4218,0.9817,0.0504,-0.8903,-0.3106
2021-04-27,0.0001,-0.0253,0.0759,0.2894,-0.1071,-0.3919
2021-04-28,0.0001,-0.0653,0.1586,-0.0895,-1.0386,-0.643
2021-04-29,0.0001,0.3892,-0.5586,0.0636,0.9043,0.08
2021-04-30,0.0001,-0.8258,-0.719,-0.6175,0.0508,0.009
2021-05-03,0.0,0.1735,1.0931,0.9693,0.8547,-0.1228
2021-05-04,0.0,-0.8902,-0.4183,1.0496,1.0623,-1.2879
2021-05-05,0.0,-0.0547,-0.0476,0.4804,0.618,-0.5538
2021-05-06,0.0,0.4771,-0.0958,0.3862,1.6868,0.9302
2021-05-07,0.0,0.8374,0.4134,0.5351,-0.3718,-0.3831
2021-05-10,0.0,-1.3619,-1.3381,0.6837,0.3214,-0.5426
2021-05-11,0.0,-0.6271,0.5791,-0.076,-0.6666,0.4138
2021-05-12,0.0,-2.3441,-1.2607,0.1977,-0.3864,-0.3188
2021-05-13,0.0,1.0246,0.3912,0.1609,1.9318,0.7511
2021-05-14,0.0,1.8067,0.9538,0.2401,-0.8021,-0.3605
2021-05-17,0.0,-0.2361,0.888,1.2066,-0.0854,-0.9103
2021-05-18,0.0,-0.6856,-0.0526,-0.5178,-1.3427,-0.2275
2021-05-19,0.0,-0.3396,-0.6464,-0.539,0.169,0.7084
2021-05-20,0.0,1.1455,-0.7206,-0.5608,-0.3971,0.7231
2021-05-21,0.0,-0.0375,0.4775,-0.0193,-0.2099,-0.4585
2021-05-24,0.0,0.9941,-0.3855,-0.2535,0.2986,0.3374
2021-05-25,0.0,-0.3,-0.7377,-0.2085,0.5363,0.6153
2021-05-26,0.0,0.4686,1.911,0.5043,-0.0356,-0.3635
2021-05-27,0.0,0.282,1.2499,0.5503,-0.2851,-0.8202
2021-05-28,0.0,0.0406,-0.5902,-0.383,-0.339,0.3456
2021-06-01,0.0,0.0334,1.5,0.8316,-0.0278,-1.0884
2021-06-02,0.0,0.1219,-0.0469,0.8651,-0.3207,-0.6438
2021-06-03,0.0,-0.5313,-0.1696,0.4445,0.1443,-0.2026
2021-06-04,0.0,0.898,-0.5788,-0.5071,0.1641,0.7014
2021-06-07,0.0,0.153,1.0601,-0.1627,-0.6787,0.218
2021-06-08,0.0,0.1886,1.0552,0.1572,-0.2473,-0.1378
2021-06-09,0.0,-0.2977,-0.4016,0.0162,-0.2555,0.473
2021-06-10,0.0,0.3991,-2.0027,-1.4847,-1.1612,0.4633
2021-06-11,0.0,0.3701,0.8853,-0.0507,-0.1358,-0.0415
2021-06-14,0.0,0.148,-0.8941,-0.7286,-0.1776,0.8177
2021-06-15,0.0,-0.3029,0.0524,0.4748,0.4819,-0.8173
2021-06-16,0.0,-0.4532,0.2952,-0.2096,-0.4679,0.1887
2021-06-17,0.0,0.0101,-1.4576,-1.7461,-0.0709,1.5365
2021-06-18,0.0,-1.2258,-0.7774,-1.0596,-0.2973,0.3551
2021-06-21,0.0,1.3476,0.6322,0.4429,-0.1222,-0.7071
2021-06-22,0.0,0.5819,0.2135,0.1752,0.9807,0.5888
2021-06-23,0.0,0.0091,0.6419,-0.3791,-0.4415,0.0946
2021-06-24,0.0,0.6871,0.86,0.1891,-0.2585,-0.0897
2021-06-25,0.0,0.3193,-0.4534,0.2146,-0.2697,0.0277
2021-06-28,0.0,0.2102,-0.272,-0.6559,0.8617,1.849
2021-06-29,0.0,0.001,-0.379,0.0304,0.6352,0.777
2021-06-30,0.0,0.0713,0.1973,0.7423,0.5139,-0.7912
2021-07-01,0.0001,0.427,0.5036,0.5346,0.0225,-0.2929
2021-07-02,0.0001,0.5562,-1.5763,-0.2385,0.4977,0.6435
2021-07-06,0.0001,-0.2771,-1.0618,-1.3016,0.4282,1.5129
2021-07-07,0.0001,0.0944,-0.5423,0.3216,1.5508,0.5956
2021-07-08,0.0001,-0.8574,-0.133,-0.0169,-0.1266,-0.1056
2021-07-09,0.0001,1.2513,1.1248,0.6537,0.0706,-0.1641
2021-07-12,0.0001,0.2266,0.2818,-0.1183,0.7485,0.0922
2021-07-13,0.0001,-0.5574,-1.0384,0.033,0.8511,0.518
2021-07-14,0.0001,-0.2587,-0.8681,0.5776,2.0338,0.9508
2021-07-15,0.0001,-0.3803,-0.2582,0.1179,0.3727,-0.1741
2021-07-16,0.0001,-0.7673,-0.5633,-1.088,0.0574,0.7641
2021-07-19,0.0001,-1.4126,0.1535,-1.4821,0.0243,1.0555
2021-07-20,0.0001,1.6944,0.816,0.2377,-0.5052,-0.3369
2021-07-21,0.0001,0.9501,0.6767,0.3886,-0.9311,-0.843
2021-07-22,0.0001,0.091,-1.491,-0.6454,0.7852,0.7542
2021-07-23,0.0001,0.9787,-0.2389,-0.3464,0.8667,0.9515
2021-07-26,0.0001,0.1815,0.2092,0.9238,0.2945,-0.538
2021-07-27,0.0001,-0.6618,-0.4793,0.2727,0.0936,-0.4265
2021-07-28,0.0001,0.2719,0.8732,-0.7363,-1.3241,-0.2127
2021-07-29,0.0001,0.4113,0.5431,0.3318,0.9909,0.0951
2021-07-30,0.0001,-0.6527,0.0664,0.0456,0.6705,0.5417
2021-08-02,0.0002,-0.1205,0.089,-0.6407,0.538,0.6569
2021-08-03,0.0002,0.7246,-0.1604,0.3259,1.0734,0.7241
2021-08-04,0.0002,-0.3918,-0.9985,-1.5479,0.1808,1.2355
2021-08-05,0.0002,0.7407,0.8792,-0.338,-1.0375,-0.6803
2021-08-06,0.0002,0.0938,0.5471,0.8674,0.1041,-0.7469
2021-08-09,0.0002,0.0079,-0.3507,-0.672,-0.0893,0.147
2021-08-10,0.0002,0.058,0.6903,1.2136,0.6668,-0.3156
2021-08-11,0.0002,0.1913,0.3848,0.7362,0.5608,-0.2764
2021-08-12,0.0002,0.2428,-0.6908,-0.1084,0.3296,0.4469
2021-08-13,0.0002,0.0042,-1.0918,-0.0538,0.623,0.4775
2021-08-16,0.0002,-0.049,-0.6393,0.1828,1.6602,0.9786
2021-08-17,0.0002,-0.8035,-0.926,0.0524,-0.7667,-0.4591
2021-08-18,0.0002,-0.953,0.0035,-0.5717,-0.3469,0.0759
2021-08-19,0.0002,-0.1471,-1.02,-0.7694,1.0181,1.4989
2021-08-20,0.0002,0.9188,0.7174,-0.4743,-0.2814,0.2522
2021-08-23,0.0002,1.0753,0.6988,-0.0952,-1.2545,-0.6211
2021-08-24,0.0002,0.4062,0.4467,-0.0796,-0.7746,-0.5295
2021-08-25,0.0002,0.2598,0.1685,0.1633,-0.3427,-0.2473
2021-08-26,0.0002,-0.6474,-0.3708,-0.1994,0.0237,0.1555
2021-08-27,0.0002,1.0731,1.5925,0.4001,-0.576,-0.3975
2021-08-30,0.0002,0.3456,-0.7621,-0.3354,0.5938,0.5806
2021-08-31,0.0002,-0.1318,0.1684,-0.0355,-0.7572,-0.6948
2021-09-01,0.0002,0.1077,0.3052,-0.5658,-0.2679,0.2463
2021-09-02,0.0002,0.3594,0.1822,0.5757,-0.6029,-1.0102
2021-09-03,0.0002,-0.0144,-0.5742,-0.2745,0.3942,0.6223
2021-09-07,0.0002,-0.3607,-0.5351,0.2882,-0.1341,-0.025
2021-09-08,0.0002,-0.3401,-0.8209,0.2451,-0.2389,-0.1174
2021-09-09,0.0002,-0.2729,0.3797,-0.0968,-0.2515,-0.2153
2021-09-10,0.0002,-0.7573,0.1571,-0.128,0.2049,-0.147
2021-09-13,0.0002,0.1373,0.2263,1.3148,-0.2693,-0.7593
2021-09-14,0.0002,-0.6615,-0.7384,-0.6432,0.4919,0.9888
2021-09-15,0.0002,0.8818,0.1631,0.6119,0.0343,-0.5042
2021-09-16,0.0002,-0.0337,-0.0969,-0.7585,0.1176,0.1388
2021-09-17,0.0002,-0.7276,0.815,-0.8754,-0.8928,-0.3832
2021-09-20,0.0002,-1.8614,-0.5714,0.2432,0.3397,0.1664
2021-09-21,0.0002,0.0495,0.2625,-0.6257,-0.04,0.1982
2021-09-22,0.0002,0.9965,0.3035,0.4582,0.0109,-0.2365
2021-09-23,0.0002,1.2816,0.6676,0.5963,-0.4954,-0.9229
2021-09-24,0.0002,0.0849,-0.3633,0.3262,0.4979,0.0266
2021-09-27,0.0002,-0.1018,1.8411,1.2885,-0.282,-1.6946
2021-09-28,0.0002,-2.1779,0.0032,1.4127,0.3995,-1.048
2021-09-29,0.0002,0.0337,-0.2833,0.42,0.5815,0.1047
2021-09-30,0.0002,-1.0221,-0.4674,-0.4326,-1.44,-0.2858
2021-10-01,0.0002,1.1043,0.4957,0.8664,0.091,-0.37
2021-10-04,0.0002,-1.4343,0.4777,1.4344,0.4244,-0.9443
2021-10-05,0.0002,1.0509,-0.4628,-0.4381,0.1977,0.5723
2021-10-06,0.0002,0.3331,-1.1686,-0.697,0.1595,0.6972
2021-10-07,0.0002,1.0117,0.6162,-0.2619,0.1106,0.1508
2021-10-08,0.0002,-0.2752,-0.3314,0.8556,-0.0356,-0.4424
2021-10-11,0.0002,-0.7202,0.1815,0.0824,-0.1309,0.0089
2021-10-12,0.0002,-0.0615,0.3907,-0.5694,-0.9134,-0.3037
2021-10-13,0.0002,0.4271,-0.3886,-0.8605,-0.6376,0.3203
2021-10-14,0.0002,1.6563,-0.3057,-0.1297,0.1429,0.3853
2021-10-15,0.0002,0.6282,-0.9044,-0.0146,0.3366,0.284
2021-10-18,0.0002,0.4082,-0.1455,-0.4429,1.1091,0.8563
2021-10-19,0.0002,0.7104,-0.54,0.0514,-0.3594,0.092
2021-10-20,0.0002,0.34,0.1601,0.5387,0.192,-0.3383
2021-10-21,0.0002,0.3662,0.1248,-0.8002,0.6307,1.0268
2021-10-22,0.0002,-0.2544,0.1384,0.9274,0.326,-0.5582
2021-10-25,0.0002,0.579,0.3888,-0.516,0.0594,0.06
2021-10-26,0.0002,0.0389,-0.9147,-0.0701,-0.3231,-0.2111
2021-10-27,0.0002,-0.7615,-0.7214,-0.8614,1.2252,1.557
2021-10-28,0.0002,1.1394,0.9361,-0.4383,0.044,-0.1421
2021-10-29,0.0002,0.2137,0.1181,-0.8012,0.514,0.5274
2021-11-01,0.0002,0.5129,1.8201,0.1134,-1.1677,-1.0984
2021-11-02,0.0002,0.2405,-0.2397,-0.2614,0.3617,0.7793
2021-11-03,0.0002,0.7967,1.5797,-0.5419,0.5744,0.3882
2021-11-04,0.0002,0.3927,-0.3028,-0.8667,0.4558,0.6514
2021-11-05,0.0002,0.3795,0.4673,1.4707,-0.0345,-1.555
2021-11-08,0.0002,0.1817,0.1823,-0.3673,-0.4561,-0.2268
2021-11-09,0.0002,-0.3456,-0.1695,-0.2094,0.4003,-0.14
2021-11-10,0.0002,-1.0647,-0.1905,0.4325,0.9364,0.2853
2021-11-11,0.0002,0.1948,1.0285,-0.1885,0.6468,0.0167
2021-11-12,0.0002,0.7328,-0.1777,-0.6178,0.6753,0.8365
2021-11-15,0.0002,-0.0557,-0.4638,0.5571,0.5724,0.2147
2021-11-16,0.0002,0.4666,0.1081,-0.9728,0.8147,0.8098
2021-11-17,0.0002,-0.4255,-0.684,0.0105,0.8657,0.7217
2021-11-18,0.0002,0.1009,-0.7016,-0.2753,1.5256,1.3224
2021-11-19,0.0002,-0.2197,-0.5291,-0.8126,0.7706,1.3627
2021-11-22,0.0002,-0.5892,0.6643,1.9441,1.5134,-0.9383
2021-11-23,0.0002,-0.0305,-0.1011,1.556,-0.1719,-0.7654
2021-11-24,0.0002,0.3066,-0.278,-0.3473,-0.6971,-0.0997
2021-11-26,0.0002,-2.2249,-1.2249,-0.8785,0.1401,0.8187
2021-11-29,0.0002,1.0962,-1.2817,-0.5,0.6678,0.7799
2021-11-30,0.0002,-1.9495,-0.0804,0.2565,0.1236,0.7118
2021-12-01,0.0003,-1.608,-0.3209,0.9879,1.7594,1.0958
2021-12-02,0.0003,1.5125,1.0555,0.4746,-0.4202,-1.3552
2021-12-03,0.0003,-1.2075,-0.8864,1.3073,0.7514,0.4106
2021-12-06,0.0003,1.1918,0.8506,0.9507,-0.2424,-0.7512
2021-12-07,0.0003,2.2192,0.1218,-0.8876,-0.4412,0.071
2021-12-08,0.0003,0.467,0.1358,-0.0971,-0.7505,-0.1346
2021-12-09,0.0003,-1.072,-0.8081,1.0015,1.0024,0.133
2021-12-10,0.0003,0.7007,-0.7482,0.8007,1.3763,0.5347
2021-12-13,0.0003,-1.0407,-0.7508,-0.4281,-0.7325,0.5751
2021-12-14,0.0003,-0.7608,-0.3732,0.3922,0.6488,0.0958
2021-12-15,0.0003,1.6239,0.1164,-0.8437,0.4163,1.2433
2021-12-16,0.0003,-1.2006,-1.0127,1.3418,-0.5489,-0.704
2021-12-17,0.0003,-0.65,0.9558,-0.8025,-1.9325,-0.2503
2021-12-20,0.0003,-1.2688,-0.2505,0.2956,-0.0273,0.2343
2021-12-21,0.0003,2.0592,0.6586,-0.2595,-0.2449,-0.9655
2021-12-22,0.0003,0.9664,0.3514,0.1136,0.7098,0.3921
2021-12-23,0.0003,0.7147,0.3168,-0.2721,-0.2107,-0.1308
2021-12-27,0.0003,1.2234,0.2117,0.5047,1.6635,0.8675
2021-12-28,0.0003,-0.2717,-0.5528,0.4655,0.4943,0.1027
2021-12-29,0.0003,0.0598,0.1658,-0.0785,0.921,0.4216
2021-12-30,0.0003,-0.1486,-0.1074,-0.5167,-0.8715,-0.4149
2021-12-31,0.0003,-0.3126,0.3196,0.4497,0.4943,-0.1255
2022-01-03,0.0002,0.7296,0.4429,1.1197,-1.0782,-1.0953
2022-01-04,0.0002,-0.2907,0.4997,2.4155,0.5824,-1.373
2022-01-05,0.0002,-2.28,-0.8405,1.8371,0.7947,-0.4335
2022-01-06,0.0002,-0.0009,0.3,0.4241,-0.0832,-0.3341
2022-01-07,0.0002,-0.4817,-1.334,1.2773,-0.8384,-0.733
