Date,CloseNYSE,CloseSP500
2011-09-02,7250.72998046875,1173.969970703125
2011-09-06,7148.1298828125,1165.239990234375
2011-09-07,7355.169921875,1198.6199951171875
2011-09-08,7257.35986328125,1185.9000244140625
2011-09-09,7045.009765625,1154.22998046875
2011-09-12,7047.1201171875,1162.27001953125
2011-09-13,7109.9501953125,1172.8699951171875
2011-09-14,7199.1201171875,1188.6800537109375
2011-09-15,7329.10009765625,1209.1099853515625
2011-09-16,7348.18017578125,1216.010009765625
2011-09-19,7234.6298828125,1204.0899658203125
2011-09-20,7217.10986328125,1202.0899658203125
2011-09-21,6981.330078125,1166.760009765625
2011-09-22,6726.6201171875,1129.56005859375
2011-09-23,6770.72998046875,1136.4300537109375
2011-09-26,6940.81005859375,1162.949951171875
2011-09-27,7043.1201171875,1175.3800048828125
2011-09-28,6876.93994140625,1151.06005859375
2011-09-29,6974.91015625,1160.4000244140625
2011-09-30,6791.64990234375,1131.4200439453125
2011-10-03,6571.4501953125,1099.22998046875
2011-10-04,6722.97998046875,1123.949951171875
2011-10-05,6844.16015625,1144.030029296875
2011-10-06,6997.64013671875,1164.969970703125
2011-10-07,6925.7998046875,1155.4599609375
2011-10-10,7173.4501953125,1194.8900146484375
2011-10-11,7161.259765625,1195.5400390625
2011-10-12,7263.68994140625,1207.25
2011-10-13,7229.080078125,1203.6600341796875
2011-10-14,7350.4599609375,1224.5799560546875
2011-10-17,7188.66015625,1200.8599853515625
2011-10-18,7341.72998046875,1225.3800048828125
2011-10-19,7240.259765625,1209.8800048828125
2011-10-20,7273.89990234375,1215.3900146484375
2011-10-21,7431.10009765625,1238.25
2011-10-24,7547.6298828125,1254.18994140625
2011-10-25,7400.81982421875,1229.050048828125
2011-10-26,7506.14990234375,1242.0
2011-10-27,7813.990234375,1284.5899658203125
2011-10-28,7803.93994140625,1285.0899658203125
2011-10-31,7563.3798828125,1253.300048828125
2011-11-01,7337.14990234375,1218.280029296875
2011-11-02,7461.10009765625,1237.9000244140625
2011-11-03,7605.14013671875,1261.1500244140625
2011-11-04,7552.22998046875,1253.22998046875
2011-11-07,7590.43017578125,1261.1199951171875
