Date,RF_HXZ,Mkt-RF_HXZ,ME,IA,ROE,EG
2005-09-23,0.0677,-1.8943,-0.2007,-0.1926,0.7731,0.5695
2005-09-30,0.0677,1.295,0.6487,0.0521,0.2431,-0.581
2005-10-07,0.0649,-2.7195,-0.312,0.0452,-0.3831,-0.6238
2005-10-14,0.0649,-1.0257,-0.7021,-0.458,0.5318,0.228
2005-10-21,0.0649,-0.444,0.3883,-0.4671,0.2123,-0.2632
2005-10-28,0.0649,1.2062,-0.7458,0.5733,0.8932,0.0702
2005-11-04,0.0709,2.2933,1.3457,-1.0252,-0.3703,0.2878
2005-11-11,0.0724,1.1107,0.2787,0.0121,0.3199,-0.3493
2005-11-18,0.0724,1.005,-0.3049,-0.2451,0.2265,-0.5421
2005-11-25,0.0579,1.5804,0.192,-0.1376,0.5871,0.1241
2005-12-02,0.0735,-0.1185,1.1966,0.4226,0.2361,0.1886
2005-12-09,0.0751,-0.4341,0.1289,0.115,-0.2681,0.1138
2005-12-16,0.0751,0.3601,-1.0801,0.3808,0.7664,0.1498
2005-12-23,0.0751,0.1074,0.5793,0.0397,0.1208,0.5875
2005-12-30,0.0601,-1.5763,-0.3079,0.2731,-0.7334,-0.0247
2006-01-06,0.0697,2.9344,0.7538,0.0843,-0.1409,0.2311
2006-01-13,0.0871,0.2984,1.0102,0.2922,-0.1193,0.3842
2006-01-20,0.0697,-1.9386,1.1242,-0.1062,-0.7422,0.2035
2006-01-27,0.0871,1.8774,2.7036,-0.5227,0.4963,0.314
2006-02-03,0.0872,-1.344,0.4991,0.1085,0.0631,-0.738
2006-02-10,0.0873,-0.1046,-1.3495,1.4312,-0.3872,0.132
2006-02-17,0.0873,1.5396,0.33,-0.0205,-0.4556,0.0198
2006-02-24,0.0698,0.2462,0.8823,0.0381,0.3288,-0.7714
2006-03-03,0.0824,-0.1201,0.2672,0.7408,-0.1704,0.1936
2006-03-10,0.0791,-0.8203,-1.2736,-0.1668,-0.4774,-0.421
2006-03-17,0.0791,2.0179,0.6609,0.2069,0.9765,-0.2638
2006-03-24,0.0791,-0.0982,1.4907,-0.9673,0.3872,0.1944
2006-03-31,0.0791,-0.2146,1.7739,-0.5906,-0.2637,-0.3582
2006-04-07,0.0935,-0.1303,-0.7678,0.0552,0.4198,-0.0327
2006-04-13,0.0748,-0.5408,-0.1384,0.2105,0.315,0.1166
2006-04-21,0.0935,1.67,1.3651,-0.1631,0.9714,-0.1137
2006-04-28,0.0935,-0.2463,-0.7519,0.2064,-0.8803,-0.0955
2006-05-05,0.0952,1.2202,0.944,0.2545,1.0691,-0.6727
2006-05-12,0.0952,-2.8417,-2.603,0.2838,-0.2678,-0.8376
2006-05-19,0.0952,-2.0482,-1.2101,0.4793,-0.5502,0.0939
2006-05-26,0.0952,0.8673,-0.1916,-0.2208,-0.0179,-0.0709
2006-06-02,0.0741,0.723,0.4137,0.6079,-0.0945,-0.4462
2006-06-09,0.0901,-3.1892,-2.2564,0.0732,-1.5403,0.6553
2006-06-16,0.0901,-0.3097,-1.8289,0.0573,1.1131,0.7229
2006-06-23,0.0901,-0.4558,0.5906,-0.4774,0.5908,-0.3491
2006-06-30,0.0901,2.2385,2.4471,-0.2037,0.8806,-0.1508
2006-07-07,0.0794,-0.7408,-1.2106,0.4041,0.2069,0.5298
2006-07-14,0.0993,-2.8196,-1.4854,0.15,0.1022,1.0726
2006-07-21,0.0993,-0.1016,-1.3194,1.4161,0.3006,0.5468
2006-07-28,0.0993,3.0673,0.4506,-0.5198,-0.4509,1.2244
2006-08-04,0.0942,0.0866,0.2368,0.0114,0.6991,-0.4919
2006-08-11,0.093,-1.2815,-2.1097,0.697,0.1593,1.026
2006-08-18,0.093,2.9896,1.8388,0.2316,-0.3818,-0.3586
2006-08-25,0.093,-0.8663,-1.0223,0.642,-0.6717,-0.2295
2006-09-01,0.0946,1.5588,1.7897,0.2384,-0.4246,-0.2371
2006-09-08,0.0808,-1.0943,-0.6866,0.5642,-0.0358,0.3077
2006-09-15,0.101,1.6539,1.1612,-0.1022,-0.2197,0.2438
2006-09-22,0.101,-0.6579,-0.7713,0.2147,0.083,0.4666
2006-09-29,0.101,1.4652,-0.3706,0.2157,0.4145,-0.0527
2006-10-06,0.0925,1.1023,0.691,0.1843,-0.4703,-0.224
2006-10-13,0.0925,1.41,1.7972,-0.3717,0.4373,0.2081
2006-10-20,0.0925,0.0582,-0.165,0.2163,0.048,0.3494
2006-10-27,0.0925,0.6183,-0.2962,-0.112,-0.0009,0.0884
2006-11-03,0.0975,-1.0408,-0.8098,0.0617,-0.5723,0.2427
2006-11-10,0.1009,1.3656,0.876,-0.5647,-0.2905,-0.4942
2006-11-17,0.1009,1.5331,0.698,0.2565,0.1328,-0.2999
2006-11-24,0.0807,0.0332,0.4083,-0.5494,0.6916,-0.2554
2006-12-01,0.1008,-0.4858,-1.0809,-0.5101,0.31,-0.1672
2006-12-08,0.1007,1.0194,0.8599,0.2161,0.0952,-0.5789
2006-12-15,0.1007,0.9465,-1.159,0.4917,-0.3585,-0.4833
2006-12-22,0.1007,-1.2742,0.1745,1.2289,-0.6106,-0.3463
2006-12-29,0.0806,0.4855,0.3843,-0.106,0.2719,0.2984
2007-01-05,0.0648,-0.6236,-1.0781,0.7147,-0.3361,0.265
2007-01-12,0.108,1.7456,0.6688,0.6134,-0.0567,-0.2411
2007-01-19,0.0864,-0.2914,-0.8687,0.0265,-0.0959,-0.0795
2007-01-26,0.108,-0.5596,0.8955,-0.5543,0.4112,0.3226
2007-02-02,0.1051,1.9288,0.8057,-0.5901,-0.0798,-0.1018
2007-02-09,0.1008,-0.6598,0.3159,0.2993,-0.5726,0.0721
2007-02-16,0.1008,1.2154,0.3636,-0.4129,-0.0346,-0.0585
2007-02-23,0.0807,-0.0413,1.3082,-0.8252,0.2984,0.0963
2007-03-02,0.0991,-4.6043,-1.7337,0.339,-0.1167,-0.516
2007-03-09,0.0966,1.0228,0.2845,0.1644,0.8097,0.3042
2007-03-16,0.0966,-1.1729,-0.0033,-0.4504,-0.0209,-0.0483
2007-03-23,0.0966,3.4903,0.4242,-0.9441,0.0604,-0.3005
2007-03-30,0.0966,-1.0769,-0.0641,-0.0197,-0.5044,0.085
2007-04-05,0.0868,1.5678,-0.0237,0.3035,0.0773,0.182
2007-04-13,0.1085,0.5761,0.0805,0.3482,-0.7259,-0.0456
2007-04-20,0.1085,1.8157,-0.6179,0.283,0.295,0.8247
2007-04-27,0.1085,0.4149,-0.2605,-0.2674,0.7408,0.0108
2007-05-04,0.0952,0.6977,-0.6377,-0.2344,0.1245,0.8189
2007-05-11,0.0918,-0.08,-0.6113,-0.4157,0.6597,0.0409
2007-05-18,0.0918,0.8305,-1.6029,-0.3022,-0.2804,0.2233
2007-05-25,0.0918,-0.3257,1.0481,-0.4084,-0.1584,-0.6478
2007-06-01,0.0737,1.5898,1.0271,-0.7698,0.4769,-0.1472
2007-06-08,0.0931,-1.9867,-0.1736,-0.172,0.1721,-0.0241
2007-06-15,0.0931,1.5835,0.146,0.6138,0.4041,-0.1437
2007-06-22,0.0931,-1.9714,0.2049,0.4335,0.0148,-0.8153
2007-06-29,0.0931,0.0184,0.0615,0.1224,0.5246,0.3422
2007-07-06,0.0753,1.9089,0.0108,-0.6082,0.2744,0.0139
2007-07-13,0.0942,1.2496,-0.3083,-0.2357,1.0528,0.1513
2007-07-20,0.0942,-1.3391,-1.1466,-0.1816,-0.0438,-0.2381
2007-07-27,0.0942,-5.1687,-1.6486,-1.3004,0.4593,0.7545
2007-08-03,0.0924,-1.8909,-1.4733,0.0581,0.4391,-0.529
2007-08-10,0.0913,1.4161,1.7581,-2.317,-0.7596,-1.3958
2007-08-17,0.0913,-0.733,0.3227,0.7963,0.4281,1.4367
2007-08-24,0.0913,2.3377,-0.7295,0.651,0.8045,0.0894
2007-08-31,0.0913,-0.4231,-0.6423,-0.5529,-0.1167,0.1471
2007-09-07,0.0704,-1.3266,-0.8046,-0.8167,-0.0301,0.214
2007-09-14,0.088,1.8323,-1.1792,-1.2546,0.1889,-0.2095
2007-09-21,0.088,2.6456,0.7251,-0.5559,1.1911,0.203
2007-09-28,0.088,0.0618,-1.0623,-0.5097,0.2643,-0.6827
2007-10-05,0.0697,2.288,2.4241,0.2678,-0.5108,-0.3725
2007-10-12,0.0697,0.3033,-0.9946,-0.9278,0.3191,-0.1005
2007-10-19,0.0697,-3.8506,-1.2947,0.0601,0.3161,0.7638
2007-10-26,0.0697,2.1806,0.7484,0.5964,0.9268,0.0791
2007-11-02,0.0741,-1.621,-1.5011,0.5165,0.9793,0.3584
2007-11-09,0.0807,-3.6759,0.0751,0.2579,0.4439,0.4992
2007-11-16,0.0807,0.1782,-0.884,-0.3108,0.8029,0.4529
2007-11-23,0.0646,-1.4659,-0.6847,0.1633,1.5004,1.2622
2007-11-30,0.0807,2.799,-0.5894,-0.0101,0.2659,-1.1139
2007-12-07,0.0729,1.7238,0.4399,0.0071,0.6923,0.5951
2007-12-14,0.0729,-2.6327,-1.2494,-0.1866,1.2062,0.678
2007-12-21,0.0729,1.2265,2.3626,0.2319,0.5215,0.3762
2007-12-28,0.0584,-0.4854,-0.8723,-0.7927,0.4375,-0.2
2008-01-04,0.0493,-4.7541,-1.8274,-0.3304,-0.0028,-0.2557
2008-01-11,0.0578,-1.1211,-1.7552,1.0244,0.234,0.0023
2008-01-18,0.0578,-5.1818,0.6058,-0.2671,-0.3214,0.0883
2008-01-25,0.0462,0.6468,1.8864,1.0904,-0.1301,-0.5473
2008-02-01,0.0529,5.0323,1.4614,-0.0346,-1.2477,-1.008
2008-02-08,0.0331,-4.2956,-0.203,-0.0158,0.4394,-0.0748
2008-02-15,0.0331,1.2552,-1.5461,-0.0613,-0.2493,0.6958
2008-02-22,0.0265,0.0863,-0.4482,-0.1422,1.2991,0.4636
2008-02-29,0.0331,-1.5356,0.4176,-1.0538,0.9259,0.7519
2008-03-07,0.0467,-2.9691,-1.1053,1.4184,1.3806,0.4299
2008-03-14,0.0467,-0.4401,0.1969,-0.3565,1.5918,0.8161
2008-03-20,0.0374,2.6953,0.3763,0.2512,-0.2525,-0.862
2008-03-28,0.0467,-0.7161,0.6198,-1.0585,-1.0726,-0.3167
2008-04-04,0.028,4.1985,0.7965,-0.8458,-0.4872,-0.1672
2008-04-11,0.0233,-2.6337,-1.158,-0.0902,0.1426,1.6275
2008-04-18,0.0233,3.9829,0.4034,-0.7923,0.9218,0.8532
2008-04-25,0.0233,0.469,-0.3836,-0.5568,-0.5057,0.8632
2008-05-02,0.023,1.183,-0.4079,-0.3915,-0.7359,-0.4683
2008-05-09,0.0225,-1.48,0.6521,-0.07,0.6152,-0.0041
2008-05-16,0.0225,2.735,0.3373,0.1681,-0.295,0.3665
2008-05-23,0.0225,-3.1957,0.5317,-0.3788,-0.2922,-0.1585
2008-05-30,0.018,2.1329,1.4616,-0.2584,0.0699,0.2047
2008-06-06,0.0416,-2.4106,1.7941,-0.4628,1.32,0.0239
2008-06-13,0.0416,-0.1576,-0.0316,0.8597,1.8252,0.246
2008-06-20,0.0416,-2.7952,2.2015,-0.4679,1.2766,0.2292
2008-06-27,0.0416,-3.2562,-0.8327,-0.3051,1.989,0.5589
2008-07-03,0.028,-1.9381,-2.4566,-0.0491,0.9976,1.8227
2008-07-11,0.0327,-1.3046,1.8476,-0.1662,0.9047,-0.5112
2008-07-18,0.0327,1.6521,2.4087,1.8843,-1.6867,-0.4216
2008-07-25,0.0327,-0.0249,3.4374,0.2506,0.5718,-0.5173
2008-08-01,0.0323,0.3864,0.5568,-0.0803,-0.3775,-0.2677
2008-08-08,0.0305,2.555,0.2839,1.6857,0.0014,2.1022
2008-08-15,0.0305,0.6309,1.1981,0.0014,-2.0938,-0.0177
2008-08-22,0.0305,-0.678,-1.2162,-0.1535,1.7575,0.3153
2008-08-29,0.0305,-0.488,0.6917,-0.3814,-0.8554,-0.6436
2008-09-05,0.0291,-3.1501,1.2591,2.0583,-0.6624,0.6335
2008-09-12,0.0364,0.4805,-0.6805,1.8727,0.8847,1.6782
2008-09-19,0.0364,0.877,2.977,-1.7995,-1.2818,-0.4127
2008-09-26,0.0364,-4.0149,-2.9017,1.2515,1.7423,2.0004
2008-10-03,0.0249,-9.6041,-2.001,2.624,2.2926,2.8678
2008-10-10,0.0172,-17.9914,2.9122,0.6823,4.1935,-0.0491
2008-10-17,0.0172,4.6069,-4.3672,-1.0851,-0.3048,2.0902
2008-10-24,0.0172,-7.2322,-2.7994,0.5688,2.1926,3.2535
2008-10-31,0.0172,10.7881,2.2172,-2.2575,-1.3949,-0.443
2008-11-07,0.006,-4.0154,-2.9127,0.1372,-0.8182,0.3772
2008-11-14,0.006,-6.445,-3.1098,-0.2729,4.2074,2.1879
2008-11-21,0.006,-8.7518,-3.108,0.5209,4.2297,3.886
2008-11-28,0.0048,12.6094,4.5491,0.2399,-5.0247,-5.2627
2008-12-05,0.0007,-2.1379,-0.1613,2.021,-1.7683,-0.5052
2008-12-12,0.0007,0.6552,0.7487,-2.4785,0.7097,0.4913
2008-12-19,0.0007,1.3408,2.1445,-1.5888,-1.0141,-0.4315
2008-12-26,0.0005,-1.6202,-0.2492,-0.1678,1.7309,0.0446
2009-01-02,0.0005,6.8524,-0.4168,-0.0823,-1.1137,-0.7288
2009-01-09,0.0006,-4.1068,-0.1935,0.2014,-2.3524,-0.5786
2009-01-16,0.0006,-4.2532,-0.1824,-0.1939,1.074,1.8465
2009-01-23,0.0005,-2.5294,-1.9111,-0.6544,0.9982,1.8402
2009-01-30,0.0006,-0.5772,0.6512,-0.3361,0.2707,-0.2341
2009-02-06,0.0039,5.3985,0.6177,-0.8889,-0.5881,2.3376
2009-02-13,0.0039,-4.4165,0.0579,-1.3228,0.8871,-0.6991
2009-02-20,0.0031,-6.8723,-1.5753,0.2356,3.4322,1.9
2009-02-27,0.0039,-4.2024,-0.697,-0.1579,-0.7472,-0.2194
2009-03-06,0.0036,-7.034,-3.0231,-0.8998,4.0372,1.1506
2009-03-13,0.0036,10.6903,1.9593,-0.0217,-6.5635,-1.6061
2009-03-20,0.0036,1.7635,0.2771,-0.0663,-1.5817,-0.0439
2009-03-27,0.0036,6.4499,1.2735,1.947,-3.7119,-1.3962
2009-04-03,0.0032,3.4838,2.1493,-0.6341,-1.85,0.8772
2009-04-09,0.0024,1.749,1.603,0.92,-2.0042,0.0535
2009-04-17,0.003,1.5589,1.6963,1.0369,-3.3756,-0.9115
2009-04-24,0.003,-0.4408,0.8999,0.602,-1.5097,0.7527
2009-05-01,0.0025,1.6506,0.2927,-0.5018,-1.0609,-1.1306
2009-05-08,0.0004,5.6463,-0.0089,-1.3525,-4.0481,-2.8373
2009-05-15,0.0004,-5.0847,-0.8441,0.4739,4.6979,2.3056
2009-05-22,0.0004,0.7192,-0.2297,-0.0045,-1.4817,-0.5555
2009-05-29,0.0003,3.7078,0.6267,-0.9887,-2.0145,0.2249
2009-06-05,0.0017,2.5996,3.3751,-0.5705,-1.3765,0.1739
2009-06-12,0.0017,0.595,-1.248,-0.1374,-1.8696,0.305
2009-06-19,0.0017,-2.7037,1.2233,-0.0712,3.709,1.4194
2009-06-26,0.0017,-0.0611,0.8967,0.6012,0.2383,0.3368
2009-07-02,0.0018,-2.3006,-0.1821,0.7922,0.7061,0.9171
2009-07-10,0.0027,-2.1441,-0.8158,0.0822,1.4731,0.9606
2009-07-17,0.0027,7.0393,0.766,1.1057,-2.5206,0.2375
2009-07-24,0.0027,4.3816,0.4132,0.2479,-3.4411,-1.4148
2009-07-31,0.0027,0.917,1.0473,0.3919,-1.0563,-1.3974
2009-08-07,0.0028,2.4704,0.3112,1.1649,-2.1031,-2.1123
2009-08-14,0.0028,-0.6257,-0.2641,0.0046,0.0013,0.549
2009-08-21,0.0028,2.1623,1.1409,0.1321,-0.1628,-0.0936
2009-08-28,0.0028,0.1906,0.0208,0.9187,-0.7521,-0.1035
2009-09-04,0.0021,-1.0806,-0.4574,-0.094,0.3251,-0.0293
2009-09-11,0.0015,2.795,1.3637,-0.5741,-2.3582,-1.3737
2009-09-18,0.0019,2.5829,1.4972,-0.1707,-1.696,-1.6604
2009-09-25,0.0019,-2.301,-0.4944,-0.1598,1.3336,0.851
2009-10-02,0.0015,-1.8951,-0.683,-0.0263,1.8681,0.4701
2009-10-09,0.0009,4.7272,1.2732,0.1306,-1.9594,-0.1347
2009-10-16,0.0009,1.3757,-0.8289,-0.2518,0.0591,-0.1671
2009-10-23,0.0009,-0.873,-1.1843,-0.3368,1.6335,1.0224
2009-10-30,0.0009,-4.4746,-2.9989,0.1863,2.2903,1.5526
2009-11-06,0.0001,3.3872,0.3535,-0.2412,-0.5214,-0.7266
2009-11-13,0.0001,2.1199,-1.4012,0.6122,0.5931,0.3129
2009-11-20,0.0001,-0.1856,-0.2073,0.1551,0.4921,0.3496
2009-11-27,0.0001,-0.0879,-1.1614,-0.6599,0.2886,-0.1231
2009-12-04,0.0011,1.5833,2.6153,0.6445,-0.3591,-0.0973
2009-12-11,0.0014,0.1216,-0.5577,0.3106,-0.0243,0.0309
2009-12-18,0.0014,-0.0048,1.4174,-1.7706,-1.3723,-0.4079
2009-12-24,0.0011,2.3489,1.5829,0.0623,-0.2701,-0.0382
2009-12-31,0.0011,-1.0071,-0.2344,0.3845,0.3287,0.2609
2010-01-08,0.0007,2.8862,1.0621,-0.2827,-2.7461,-1.9475
2010-01-15,0.0007,-0.9066,-0.1259,0.6141,0.8163,0.7041
2010-01-22,0.0006,-3.5732,-0.0371,-0.2831,-0.0872,0.2527
2010-01-29,0.0007,-1.6968,-0.4411,0.589,0.8072,0.1666
2010-02-05,0.0003,-0.8101,-0.8336,0.8798,-0.0317,0.0935
2010-02-12,0.0003,1.4131,2.1127,-0.1603,-0.9575,-0.2488
2010-02-19,0.0002,3.1716,0.1595,-0.2636,-0.592,-0.2073
2010-02-26,0.0003,-0.3683,0.092,0.1667,0.4982,-0.168
2010-03-05,0.0015,3.457,2.7343,0.7286,-1.0954,-0.9485
2010-03-12,0.0015,1.1867,0.3926,0.256,-0.3299,-0.3584
2010-03-19,0.0015,0.6151,-1.0951,0.1484,1.0391,0.4312
2010-03-26,0.0015,0.6651,0.5481,0.7815,0.5253,-0.655
2010-04-01,0.0014,1.0216,-0.5657,0.0157,-1.1195,-0.3976
2010-04-09,0.0026,1.6266,1.3054,0.6608,-0.8947,-0.6232
2010-04-16,0.0026,0.1053,2.2997,0.9748,0.7652,-0.0344
2010-04-23,0.0026,2.1886,1.5468,0.477,-1.2091,-1.4984
2010-04-30,0.0026,-2.617,-1.2584,0.467,-0.6425,0.1314
2010-05-07,0.0028,-6.7811,-1.8902,-0.4722,2.242,1.7017
2010-05-14,0.0028,2.7993,3.1052,-0.1186,-0.7524,-0.2269
2010-05-21,0.0028,-4.4858,-1.8636,-0.0329,1.9255,1.7279
2010-05-28,0.0028,0.6247,1.0898,0.1611,-0.7931,-1.6013
2010-06-04,0.0023,-2.4272,-1.2079,-1.3511,1.2778,0.7937
2010-06-11,0.0029,2.4637,-0.9734,-0.2259,-0.0925,-1.1266
2010-06-18,0.0029,2.4079,0.3423,-0.1607,0.2212,0.2502
2010-06-25,0.0029,-3.521,0.1743,-0.7217,-1.0928,0.1295
2010-07-02,0.0031,-5.256,-1.426,-0.3231,1.8812,2.5682
2010-07-09,0.0027,5.3934,-0.4381,0.6051,-0.6917,-1.0048
2010-07-16,0.0034,-1.3621,-1.277,-0.4245,0.5269,1.076
2010-07-23,0.0034,3.9175,2.783,1.8882,-1.0361,-0.5142
2010-07-30,0.0034,-0.1405,0.2148,-0.5725,-0.512,-0.1047
2010-08-06,0.0029,1.6767,-1.5817,0.1584,0.3657,-0.8303
2010-08-13,0.0029,-4.0089,-2.8427,-0.9961,-0.2897,0.3377
2010-08-20,0.0029,-0.4204,0.6115,0.0804,-0.009,0.5115
2010-08-27,0.0029,-0.5056,1.1131,-0.8095,-0.4077,-0.2597
2010-09-03,0.0029,3.845,0.6592,1.1815,0.0316,-1.1232
2010-09-10,0.0024,0.3069,-1.451,-0.5087,-0.7289,-0.2432
2010-09-17,0.003,1.6911,1.2303,-0.602,1.0515,1.6767
2010-09-24,0.003,2.1584,0.7128,0.34,-0.1641,-0.4385
2010-10-01,0.0029,0.1081,1.6252,0.6142,0.1366,-0.5787
2010-10-08,0.0027,1.6922,0.6478,0.7539,0.27,-0.4923
2010-10-15,0.0027,1.0126,0.6012,-0.4206,0.4431,0.5603
2010-10-22,0.0027,0.4598,-0.5405,-0.1606,0.29,0.5937
2010-10-29,0.0027,0.237,-0.2046,-0.3023,-0.4274,-0.033
2010-11-05,0.0027,3.6565,1.5842,1.701,-0.4305,-0.6013
2010-11-12,0.0027,-2.0089,-0.3983,0.2356,-0.0439,-0.5707
2010-11-19,0.0027,0.2628,0.7964,-0.0012,0.3783,0.1548
2010-11-26,0.0022,-0.4979,1.7714,-0.2052,0.4458,0.5414
2010-12-03,0.003,2.9886,0.1345,1.6268,-0.6857,-0.6277
2010-12-10,0.0032,1.4835,1.4708,0.9529,-0.7578,-0.0888
2010-12-17,0.0032,0.368,-0.5624,0.3293,-0.5025,0.2266
2010-12-23,0.0025,1.0429,0.0556,0.1536,-1.3583,-1.1534
2010-12-31,0.0032,0.0404,-0.7253,-0.0298,-0.6145,-0.6435
2011-01-07,0.0016,1.1444,-0.3455,-0.3695,-0.6702,-0.5969
2011-01-14,0.0016,1.7574,1.2142,1.0092,0.2396,-0.4361
2011-01-21,0.0013,-1.2491,-3.4551,0.2042,0.6235,0.6614
2011-01-28,0.0016,-0.3643,0.5704,0.4592,0.3028,-0.3629
2011-02-04,0.0029,2.7707,0.303,0.8986,-0.2864,-0.817
2011-02-11,0.0032,1.6698,1.2357,0.7224,-0.1947,-0.1504
2011-02-18,0.0032,1.081,0.4292,0.5319,-0.6228,-0.2171
2011-02-25,0.0026,-1.731,-0.0116,-0.4955,-0.2144,-0.0828
2011-03-04,0.0018,0.1883,0.2048,-0.3851,0.1799,0.0387
2011-03-11,0.0015,-1.4257,-1.7706,-0.7532,-1.0764,0.8414
2011-03-18,0.0015,-1.8151,0.6353,0.5106,-0.1775,-0.8232
2011-03-25,0.0015,2.9449,1.2637,0.4124,0.1091,-0.1895
2011-04-01,0.0014,1.5861,1.0695,-0.2038,-0.2873,0.0729
2011-04-08,0.0013,-0.3011,0.018,-0.2971,0.3484,0.0588
2011-04-15,0.0013,-0.6923,-0.9841,-0.4338,0.1786,0.9962
2011-04-21,0.0011,1.3574,0.3402,0.3399,0.7017,0.6826
2011-04-29,0.0013,2.0112,-0.1354,-0.4699,0.3783,-0.4544
2011-05-06,0.0003,-1.88,-1.7185,-0.1964,0.6026,1.3409
2011-05-13,0.0003,-0.0642,0.342,-0.7092,0.3308,0.7273
2011-05-20,0.0003,-0.3714,-0.8496,-0.1338,-0.5207,-0.1708
2011-05-27,0.0003,0.0253,1.1647,-0.094,-0.1949,-0.8307
2011-06-03,0.0005,-2.4925,-0.9954,-0.8154,-0.1133,0.9729
2011-06-10,0.0008,-2.3769,-0.6304,-0.6518,1.1649,0.4733
2011-06-17,0.0008,0.0156,-0.1738,-0.3455,0.2611,-0.0227
2011-06-24,0.0008,0.2172,2.2832,0.2831,0.751,-0.1887
2011-07-01,0.0005,5.5783,0.5307,0.7865,0.804,0.005
2011-07-08,-0.0006,0.5256,1.075,-0.6158,0.7801,0.4738
2011-07-15,-0.0007,-2.146,-1.0591,-0.3863,-0.1279,0.0357
2011-07-22,-0.0007,2.0573,-0.4508,-1.0238,0.011,0.0719
2011-07-29,-0.0007,-4.1265,-1.4596,-0.3708,0.017,0.1324
2011-08-05,0.0018,-7.7419,-2.7683,-1.0292,1.8112,2.5877
2011-08-12,0.0018,-1.5909,-1.542,-1.4338,1.147,0.7396
2011-08-19,0.0018,-5.048,-2.0668,1.3989,-0.4345,0.8203
2011-08-26,0.0018,5.0062,1.812,-0.452,1.0404,0.0428
2011-09-02,0.0011,-0.2124,-1.3048,-0.2373,-0.9391,-0.6442
2011-09-09,-0.0,-1.5607,-0.2215,-0.6861,-0.6575,0.6821
2011-09-16,-0.0,5.47,0.1303,-0.5774,-0.6809,0.3982
2011-09-23,-0.0,-6.7659,-2.2693,0.6719,-0.1501,2.7001
2011-09-30,-0.0,-0.6166,-0.3658,0.8365,0.6616,0.512
2011-10-07,0.0003,2.2731,0.2789,-0.3357,2.1613,0.9667
2011-10-14,0.0003,6.2754,2.9676,-0.7482,-0.0655,-1.2554
2011-10-21,0.0003,0.945,-1.3566,1.0467,-0.1432,-0.1631
2011-10-28,0.0003,4.0861,3.4694,-0.6958,-0.4193,-1.837
2011-11-04,0.0001,-2.2807,-0.0338,0.1001,0.0643,1.1414
2011-11-11,0.0001,0.6252,-1.0823,0.8128,0.3255,1.0699
2011-11-18,0.0001,-3.7039,0.0184,0.4235,0.4687,0.3446
2011-11-25,0.0001,-4.8174,-3.0165,0.1332,0.2591,0.4938
2011-12-02,0.0001,7.6932,3.2633,0.3197,0.056,-1.4804
2011-12-09,0.0,0.858,0.7937,-0.0227,0.5132,-0.0564
2011-12-16,0.0,-2.8784,-0.4667,1.5653,0.8607,0.8318
2011-12-23,0.0,3.6635,-0.0155,0.8261,-0.266,-1.3967
2011-12-30,0.0,-0.62,-0.3549,0.1789,-0.229,0.0515
2012-01-06,-0.0,1.7049,-0.2073,-0.24,-0.1065,-0.9781
2012-01-13,-0.0001,1.1827,1.2354,0.4089,-0.3915,-0.8007
2012-01-20,-0.0,2.1211,0.606,-0.369,-0.1721,0.4478
2012-01-27,-0.0001,0.3338,1.7794,-0.412,-0.0779,-0.3041
2012-02-03,0.0004,2.4975,2.0618,-0.0446,-0.3341,-0.495
2012-02-10,0.0008,-0.2328,-1.5296,0.0276,0.2856,0.2508
2012-02-17,0.0008,1.5983,0.3105,-0.1327,-0.3063,-0.0164
2012-02-24,0.0006,0.2656,-0.5069,-0.4857,0.5592,0.4217
2012-03-02,0.0009,0.0461,-2.9131,0.931,0.7033,0.6775
2012-03-09,0.001,0.3221,1.4729,0.4587,0.1447,0.6257
2012-03-16,0.001,2.29,-0.0321,0.0761,-0.2083,-0.5882
2012-03-23,0.001,-0.4368,0.908,0.1401,0.7716,0.7715
2012-03-30,0.001,0.7439,-0.3716,0.4555,0.5346,0.6273
2012-04-05,0.0006,-0.7076,-0.8132,0.3277,1.2793,0.6736
2012-04-13,0.0007,-2.0447,-0.3715,0.3446,0.2803,0.0509
2012-04-20,0.0007,0.5583,-0.0479,1.0433,0.4958,-0.5888
2012-04-27,0.0007,1.874,0.9263,-0.6937,-0.8803,-0.5798
2012-05-04,0.0013,-2.6723,-1.7168,0.4811,0.7142,0.8825
2012-05-11,0.0015,-0.999,0.3971,1.1791,-0.2069,0.2393
2012-05-18,0.0015,-4.4706,-1.1663,0.8015,0.9814,1.7629
2012-05-25,0.0015,1.9946,0.627,-0.1635,-0.2041,-0.902
2012-06-01,0.001,-3.141,-0.4711,0.5368,0.523,0.944
2012-06-08,0.0005,3.7313,0.5805,-0.1328,-0.5711,-0.2282
2012-06-15,0.0005,1.0714,-0.5369,0.4022,-0.326,0.5566
2012-06-22,0.0005,-0.3504,1.3531,0.2621,-0.4924,0.2827
2012-06-29,0.0005,2.1025,0.7671,0.2575,-0.5795,-0.8145
2012-07-06,0.0006,-0.2663,1.0928,0.3783,-0.1256,-1.0049
2012-07-13,0.0008,-0.0548,-1.0295,0.298,0.8093,0.2118
2012-07-20,0.0008,0.2636,-1.693,-0.7247,0.1494,1.4891
2012-07-27,0.0008,1.451,-1.2316,-0.1532,0.0278,-0.0887
2012-08-03,0.001,0.1696,-0.6969,0.626,1.2259,0.1959
